,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-11-01 05:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.23700807721212114,0.4175373773333334,0.0,0.0,0.0,0.0,1.2526121320000003,0.0,-0.0,3.2526121320000003,0.0,0.0
2022-11-01 06:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.10831828521212139,0.5462271693333332,0.0,0.0,0.0,0.0,1.6386815079999995,0.0,-0.0,3.6386815079999995,0.0,0.0
2022-11-01 07:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.09703963321212117,0.5575058213333334,0.0,0.0,0.0,0.0,1.6725174640000002,0.0,-0.0,3.6725174640000002,0.0,0.0
2022-11-01 08:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.13531725721212118,0.5192281973333334,0.0,0.0,0.0,0.0,1.5576845920000002,0.0,-0.0,3.557684592,0.0,0.0
2022-11-01 09:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2873402052121212,0.3672052493333333,0.0,0.0,0.0,0.0,1.101615748,0.0,-0.0,3.101615748,0.0,0.0
2022-11-01 10:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.23279340521212133,0.4217520493333332,0.0,0.0,0.0,0.0,1.2652561479999997,0.0,-0.0,3.2652561479999997,0.0,0.0
2022-11-01 11:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2044426212121212,0.45010283333333334,0.0,0.0,0.0,0.0,1.3503085000000001,0.0,-0.0,3.3503085,0.0,0.0
2022-11-01 12:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.18097394521212123,0.4735715093333333,0.0,0.0,0.0,0.0,1.420714528,0.0,-0.0,3.420714528,0.0,0.0
2022-11-01 13:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.26764576121212136,0.3868996933333332,0.0,0.0,0.0,0.0,1.1606990799999997,0.0,-0.0,3.1606990799999997,0.0,0.0
2022-11-01 14:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.27323934921212134,0.3813061053333332,0.0,0.0,0.0,0.0,1.1439183159999997,0.0,-0.0,3.1439183159999997,0.0,0.0
2022-11-01 15:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.23169230521212136,0.4228531493333332,0.0,0.0,0.0,0.0,1.2685594479999995,0.0,-0.0,3.2685594479999995,0.0,0.0
2022-11-01 16:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.19568125321212126,0.4588642013333333,0.0,0.0,0.0,0.0,1.3765926039999998,0.0,-0.0,3.376592604,0.0,0.0
2022-11-01 17:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.9824981292121212,0.6720473253333333,1.0,0.0,0.0,0.0,2.016141976,0.0,-0.0,4.016141976,0.0,0.0
2022-11-01 18:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.9593038812121213,0.6952415733333333,1.0,0.0,0.0,0.0,2.08572472,0.0,-0.0,4.08572472,0.0,0.0
