thermal_demand,electricity_price,co2_price,gas_price,waste_heat,biomass_price,loss_ratio,thermal_demand_with_losses
4913.63,147.44,78.14,84.444,13.2354,23.957,0.016399999999999998,4994.213532
4969.29,140.81,78.14,84.444,16.8227,23.957,0.016399999999999998,5050.786356
4746.75,135.67,78.14,84.444,15.523,23.957,0.016399999999999998,4824.5967
4111.14,114.1,78.14,84.444,12.9717,23.957,0.016399999999999998,4178.562696
3901.95,106.07,78.14,84.444,9.6835,23.957,0.016399999999999998,3965.9419799999996
3643.07,113.0,78.14,84.444,8.0022,23.957,0.016399999999999998,3702.816348
3421.77,104.06,78.14,84.444,7.2514,23.957,0.016399999999999998,3477.887028
3299.61,105.1,78.14,93.987,5.9767,23.957,0.016399999999999998,3353.7236040000003
3170.95,99.96,78.14,93.987,5.4339,23.957,0.016399999999999998,3222.95358
3118.2,98.0,78.14,93.987,5.81,23.957,0.016399999999999998,3169.33848
2953.85,96.68,78.14,93.987,5.1588,23.957,0.016399999999999998,3002.2931399999998
2901.28,98.41,78.14,93.987,6.2807,23.957,0.016399999999999998,2948.860992
3020.51,122.61,78.14,93.987,5.8695,23.957,0.016399999999999998,3070.0463640000003
3291.83,104.31,78.14,93.987,10.8346,23.957,0.016399999999999998,3345.816012
3373.42,109.87,78.14,93.987,10.0798,23.957,0.016399999999999998,3428.744088
3417.5,114.1,78.14,93.987,10.8137,23.957,0.016399999999999998,3473.547
3287.94,114.6,78.14,93.987,12.0375,23.957,0.016399999999999998,3341.862216
3733.22,109.97,78.14,93.987,11.9647,23.957,0.016399999999999998,3794.4448079999997
3747.16,106.4,78.14,93.987,12.1198,23.957,0.016399999999999998,3808.6134239999997
3711.13,106.88,78.14,93.987,14.0961,23.957,0.016399999999999998,3771.992532
3369.37,108.0,78.14,93.987,13.5375,23.957,0.016399999999999998,3424.6276679999996
3351.79,110.18,78.14,93.987,10.8146,23.957,0.016399999999999998,3406.759356
3312.69,121.66,78.14,93.987,14.1959,23.957,0.016399999999999998,3367.0181159999997
3327.1,133.27,78.14,93.987,12.58,23.957,0.016399999999999998,3381.66444
3944.05,142.54,78.14,93.987,11.0735,23.957,0.016399999999999998,4008.7324200000003
4272.99,143.34,78.14,93.987,13.3988,23.957,0.016399999999999998,4343.0670359999995
4446.81,135.97,78.14,93.987,11.4193,23.957,0.016399999999999998,4519.737684000001
4133.24,129.9,78.14,93.987,10.9567,23.957,0.016399999999999998,4201.025135999999
4189.19,117.96,78.14,93.987,9.6822,23.957,0.016399999999999998,4257.892715999999
4031.37,111.49,78.14,93.987,6.2554,23.957,0.016399999999999998,4097.484468
3867.93,110.1,78.14,93.987,5.9963,23.957,0.016399999999999998,3931.364052
4020.83,104.99,78.14,85.324,5.731,23.957,0.016399999999999998,4086.771612
4043.93,102.28,78.14,85.324,6.2007,23.957,0.016399999999999998,4110.250451999999
4005.73,102.09,78.14,85.324,6.0772,23.957,0.016399999999999998,4071.423972
4025.9,101.02,78.14,85.324,5.6492,23.957,0.016399999999999998,4091.92476
4037.73,101.09,78.14,85.324,6.1015,23.957,0.016399999999999998,4103.948772
4237.93,102.18,78.14,85.324,5.7258,23.957,0.016399999999999998,4307.432052
4568.83,100.45,78.14,85.324,8.86,23.957,0.016399999999999998,4643.758812
4807.4,102.45,78.14,85.324,8.4577,23.957,0.016399999999999998,4886.241359999999
4710.17,105.56,78.14,85.324,12.4758,23.957,0.016399999999999998,4787.4167879999995
4350.09,118.72,78.14,85.324,11.6825,23.957,0.016399999999999998,4421.431476
4571.94,112.69,78.14,85.324,13.1048,23.957,0.016399999999999998,4646.919816
4593.95,110.13,74.53,85.324,11.8128,23.957,0.016399999999999998,4669.290779999999
4551.19,110.92,73.33,85.324,11.9717,23.957,0.016399999999999998,4625.829516
4153.35,108.65,73.33,85.324,11.4369,23.957,0.016399999999999998,4221.46494
4189.6,112.59,73.33,85.324,10.5653,23.957,0.016399999999999998,4258.30944
4253.03,125.92,73.33,85.324,11.9242,23.957,0.016399999999999998,4322.779692
4178.03,134.43,73.33,85.324,11.8281,23.957,0.016399999999999998,4246.549692
4680.43,148.49,73.33,85.324,13.843,23.957,0.016399999999999998,4757.189052
4887.57,146.11,73.33,85.324,13.401,23.957,0.016399999999999998,4967.726148
4952.49,138.63,73.33,85.324,11.6519,23.957,0.016399999999999998,5033.710835999999
4326.5,125.31,73.33,85.324,12.198,23.957,0.016399999999999998,4397.4546
4253.69,115.28,73.33,85.324,10.1861,23.957,0.016399999999999998,4323.450516
4199.32,93.35,73.33,85.324,6.4838,23.957,0.016399999999999998,4268.188848
4146.78,85.02,73.33,85.324,6.3173,23.957,0.016399999999999998,4214.787192
4186.53,82.26,73.33,69.845,7.144,23.957,0.016399999999999998,4255.189092
4109.72,79.95,73.33,69.845,6.4608,23.957,0.016399999999999998,4177.1194080000005
4011.17,76.1,73.33,69.845,7.3912,23.957,0.016399999999999998,4076.953188
3955.94,74.93,73.33,69.845,6.7667,23.957,0.016399999999999998,4020.817416
4070.17,98.04,73.33,69.845,7.0024,23.957,0.016399999999999998,4136.920788
4434.73,104.01,73.33,69.845,6.6223,23.957,0.016399999999999998,4507.459572
4950.5,115.25,73.33,69.845,12.3054,23.957,0.016399999999999998,5031.6882
5164.19,130.09,73.33,69.845,11.424,23.957,0.016399999999999998,5248.882715999999
4862.73,150.01,73.33,69.845,12.5993,23.957,0.016399999999999998,4942.4787719999995
4320.15,128.88,73.33,69.845,14.1093,23.957,0.016399999999999998,4391.000459999999
4393.51,128.9,73.33,69.845,14.6109,23.957,0.016399999999999998,4465.563564
4341.17,123.5,73.33,69.845,15.1555,23.957,0.016399999999999998,4412.365188
4352.05,119.39,73.33,69.845,16.3231,23.957,0.016399999999999998,4423.4236200000005
4176.97,129.39,73.33,69.845,14.1892,23.957,0.016399999999999998,4245.472308
4482.88,131.55,73.33,69.845,16.7063,23.957,0.016399999999999998,4556.399232
4726.42,145.52,73.33,69.845,14.7722,23.957,0.016399999999999998,4803.933288
4844.69,160.92,73.33,69.845,15.247,23.957,0.016399999999999998,4924.142916
5585.64,169.0,73.33,69.845,17.2327,23.957,0.016399999999999998,5677.244496
5724.91,150.09,73.33,69.845,12.8737,23.957,0.016399999999999998,5818.798524
5715.44,145.31,73.33,69.845,14.6109,23.957,0.016399999999999998,5809.173215999999
5045.18,125.78,73.33,69.845,12.0946,23.957,0.016399999999999998,5127.920952
5018.61,115.57,73.33,69.845,10.8577,23.957,0.016399999999999998,5100.915204
5000.03,110.04,73.33,69.845,7.0736,23.957,0.016399999999999998,5082.030492
4822.33,102.34,73.33,69.845,6.9582,23.957,0.016399999999999998,4901.416212
4782.19,110.08,73.33,69.845,6.2405,23.08,0.016399999999999998,4860.617915999999
4839.74,104.84,73.33,69.845,7.0698,23.08,0.016399999999999998,4919.111736
4774.72,102.98,73.33,69.845,6.7747,23.08,0.016399999999999998,4853.025408
4676.76,105.67,73.33,69.845,7.0111,23.08,0.016399999999999998,4753.458864
4641.99,100.88,73.33,69.845,7.7674,23.08,0.016399999999999998,4718.118635999999
4704.47,111.64,73.33,69.845,6.625,23.08,0.016399999999999998,4781.623308
5008.04,149.05,73.33,69.845,13.2365,23.08,0.016399999999999998,5090.171856
4971.53,195.28,73.33,69.845,13.9378,23.08,0.016399999999999998,5053.063091999999
4741.02,206.0,73.33,69.845,13.9664,23.08,0.016399999999999998,4818.772728
4467.74,229.91,73.33,69.845,13.6143,23.08,0.016399999999999998,4541.010936
4677.07,195.73,73.33,69.845,12.9703,23.08,0.016399999999999998,4753.773948
4401.23,176.12,73.33,69.845,13.3957,23.08,0.016399999999999998,4473.410172
4155.1,169.22,73.33,69.845,14.4357,23.08,0.016399999999999998,4223.243640000001
3916.3,157.5,73.33,69.845,13.3578,23.08,0.016399999999999998,3980.52732
4070.91,175.48,73.33,69.845,19.7783,23.08,0.016399999999999998,4137.6729239999995
4170.83,214.39,73.33,69.845,19.395,23.08,0.016399999999999998,4239.231612
4261.21,267.04,73.33,69.845,16.1346,23.08,0.016399999999999998,4331.093844
4848.2,300.08,73.33,69.845,17.7884,23.08,0.016399999999999998,4927.71048
5001.5,230.36,73.33,69.845,15.5183,23.08,0.016399999999999998,5083.5246
5027.34,174.18,73.33,69.845,13.581,23.08,0.016399999999999998,5109.788376
4579.0,151.66,73.33,69.845,12.1441,23.08,0.016399999999999998,4654.0956
4587.91,130.22,73.33,69.845,11.8873,23.08,0.016399999999999998,4663.151723999999
4723.45,119.61,73.33,69.845,7.1747,23.08,0.016399999999999998,4800.91458
4678.9,102.43,73.33,69.845,7.0804,23.08,0.016399999999999998,4755.633959999999
4514.38,117.78,73.33,75.351,6.3175,23.08,0.016399999999999998,4588.415832
4387.48,92.23,73.33,75.351,6.9521,23.08,0.016399999999999998,4459.434671999999
4275.94,83.15,73.33,75.351,7.2969,23.08,0.016399999999999998,4346.0654159999995
4223.6,82.59,73.33,75.351,6.8253,23.08,0.016399999999999998,4292.86704
4236.19,82.59,73.33,75.351,7.0702,23.08,0.016399999999999998,4305.663516
4271.31,120.47,73.33,75.351,6.9242,23.08,0.016399999999999998,4341.3594840000005
4619.17,120.14,73.33,75.351,11.0903,23.08,0.016399999999999998,4694.924388
4589.81,180.09,73.33,75.351,11.0652,23.08,0.016399999999999998,4665.082884
4263.7,200.08,73.33,75.351,14.3074,23.08,0.016399999999999998,4333.62468
4094.93,189.99,73.33,75.351,10.4396,23.08,0.016399999999999998,4162.086851999999
4509.71,128.25,73.33,75.351,11.4193,23.08,0.016399999999999998,4583.669244
4537.43,114.86,73.33,75.351,17.7264,23.08,0.016399999999999998,4611.843852
4520.61,189.99,73.33,75.351,15.8977,23.08,0.016399999999999998,4594.748003999999
4247.25,180.04,73.33,75.351,15.1036,23.08,0.016399999999999998,4316.9048999999995
4362.9,190.0,73.33,75.351,16.6908,23.08,0.016399999999999998,4434.4515599999995
4389.25,180.08,73.33,75.351,15.6663,23.08,0.016399999999999998,4461.2337
4464.39,180.06,73.33,75.351,16.9976,23.08,0.016399999999999998,4537.605996
5209.44,142.11,73.33,75.351,16.7494,23.08,0.016399999999999998,5294.874816
5383.14,127.48,73.33,75.351,15.0168,23.08,0.016399999999999998,5471.423496
5363.68,76.62,73.33,75.351,11.1163,23.08,0.016399999999999998,5451.644352
4924.65,44.39,73.33,75.351,12.7809,23.08,0.016399999999999998,5005.41426
4917.07,30.9,73.33,75.351,12.1736,23.08,0.016399999999999998,4997.709948
4762.05,80.0,73.33,75.351,7.1355,23.08,0.016399999999999998,4840.14762
4511.47,16.65,73.33,75.351,6.1805,23.08,0.016399999999999998,4585.458108
4417.05,37.94,73.33,104.726,7.0588,23.08,0.016399999999999998,4489.48962
4282.25,33.0,73.33,104.726,6.9225,23.08,0.016399999999999998,4352.4789
4196.5,29.68,73.33,104.726,6.8849,23.08,0.016399999999999998,4265.3225999999995
4156.65,30.03,73.33,104.726,6.4877,23.08,0.016399999999999998,4224.81906
4166.35,33.03,73.33,104.726,6.9705,23.08,0.016399999999999998,4234.67814
4311.32,40.09,73.33,104.726,7.0711,23.08,0.016399999999999998,4382.025648
4676.83,45.0,73.33,104.726,12.6433,23.08,0.016399999999999998,4753.530012
4673.82,128.01,73.33,104.726,9.5739,23.08,0.016399999999999998,4750.4706479999995
4430.75,128.04,73.33,104.726,10.6498,23.08,0.016399999999999998,4503.4142999999995
4107.67,128.0,73.33,104.726,14.8877,23.08,0.016399999999999998,4175.035788
4316.15,130.08,73.33,104.726,12.6365,23.08,0.016399999999999998,4386.934859999999
4334.89,120.0,73.33,104.726,11.3684,23.08,0.016399999999999998,4405.982196
4356.33,115.87,73.33,104.726,16.0936,23.08,0.016399999999999998,4427.773811999999
4121.08,150.34,73.33,104.726,12.288,23.08,0.016399999999999998,4188.665712
4409.89,149.67,73.33,104.726,14.8141,23.08,0.016399999999999998,4482.212196
4664.02,130.1,73.33,104.726,18.2584,23.08,0.016399999999999998,4740.509928
4583.01,128.01,73.33,104.726,16.5919,23.08,0.016399999999999998,4658.171364
5165.51,107.81,73.33,104.726,13.8247,23.08,0.016399999999999998,5250.224364
5259.91,128.0,73.33,104.726,13.2663,23.08,0.016399999999999998,5346.172524
5207.1,128.03,73.33,104.726,13.0904,23.08,0.016399999999999998,5292.49644
4743.54,51.79,73.33,104.726,15.1855,23.08,0.016399999999999998,4821.334056
4465.08,47.62,73.33,104.726,11.1366,23.08,0.016399999999999998,4538.307312
4349.1,41.02,73.33,104.726,6.6748,23.08,0.016399999999999998,4420.4252400000005
4256.27,30.05,73.33,104.726,6.7212,23.08,0.016399999999999998,4326.072828
4136.53,34.05,73.33,118.513,6.9309,23.08,0.016399999999999998,4204.369092
4051.97,23.59,73.33,118.513,7.1178,23.08,0.016399999999999998,4118.422307999999
3924.96,34.13,73.33,118.513,7.2438,23.08,0.016399999999999998,3989.3293439999998
3809.66,25.06,73.33,118.513,6.3089,23.08,0.016399999999999998,3872.1384239999998
3795.78,82.79,73.33,118.513,7.4187,23.08,0.016399999999999998,3858.030792
4036.28,102.25,73.33,118.513,6.4253,23.08,0.016399999999999998,4102.474992
4538.49,132.84,73.33,118.513,12.5101,23.08,0.016399999999999998,4612.921235999999
4553.95,134.33,73.33,118.513,9.7184,23.08,0.016399999999999998,4628.634779999999
4465.06,130.09,73.33,118.513,13.0463,23.08,0.016399999999999998,4538.286984
4070.23,100.0,73.33,118.513,11.9479,23.08,0.016399999999999998,4136.981772
4370.35,130.08,73.33,118.513,14.1508,23.08,0.016399999999999998,4442.0237400000005
4480.83,133.4,73.33,118.513,12.3664,23.08,0.016399999999999998,4554.315611999999
4567.25,125.99,73.33,118.513,13.6213,23.08,0.016399999999999998,4642.1529
4370.55,123.21,73.33,118.513,19.1331,23.08,0.016399999999999998,4442.22702
4401.02,125.84,73.33,118.513,15.2116,23.08,0.016399999999999998,4473.196728
4298.59,134.35,73.33,118.513,20.1049,23.08,0.016399999999999998,4369.086876
4339.32,110.64,73.33,118.513,15.8112,23.08,0.016399999999999998,4410.484847999999
4935.2,100.07,73.33,118.513,13.0922,23.08,0.016399999999999998,5016.13728
4936.5,86.85,73.33,118.513,13.8386,23.08,0.016399999999999998,5017.4586
4857.68,45.06,73.33,118.513,16.5055,23.08,0.016399999999999998,4937.345952000001
4392.34,6.59,73.33,118.513,13.6147,23.08,0.016399999999999998,4464.374376
4397.86,15.0,73.33,118.513,14.2987,23.08,0.016399999999999998,4469.984904
4265.73,5.69,73.33,118.513,7.1815,23.08,0.016399999999999998,4335.687972
4169.57,1.52,73.33,118.513,7.0955,23.08,0.016399999999999998,4237.950948
4092.52,1.58,73.33,108.676,5.8697,23.08,0.016399999999999998,4159.637328
3982.56,0.0,73.33,108.676,6.0037,23.08,0.016399999999999998,4047.873984
3967.5,0.0,73.33,108.676,6.2994,23.08,0.016399999999999998,4032.567
3936.93,-0.01,73.33,108.676,5.9073,23.08,0.016399999999999998,4001.4956519999996
3903.52,0.0,73.33,108.676,6.5534,23.08,0.016399999999999998,3967.537728
4011.05,0.03,73.33,108.676,6.0367,23.08,0.016399999999999998,4076.83122
4391.94,0.0,73.33,108.676,9.5352,23.08,0.016399999999999998,4463.967815999999
4601.8,5.29,73.33,108.676,11.0487,23.08,0.016399999999999998,4677.26952
4731.83,5.78,73.33,108.676,12.121,23.08,0.016399999999999998,4809.432012
4584.72,5.7,73.33,108.676,12.1511,23.08,0.016399999999999998,4659.909408
4819.53,0.0,73.33,108.676,13.255,23.08,0.016399999999999998,4898.570291999999
4996.38,0.0,73.33,108.676,11.6737,23.08,0.016399999999999998,5078.320632
5016.73,0.01,73.33,108.676,12.2052,23.08,0.016399999999999998,5099.004371999999
4592.42,0.34,73.33,108.676,12.3952,23.08,0.016399999999999998,4667.735688
4430.41,1.52,73.33,108.676,12.179,23.08,0.016399999999999998,4503.068724
4524.99,3.28,73.33,108.676,13.8445,23.08,0.016399999999999998,4599.199836
4588.33,13.85,73.33,108.676,13.8611,23.08,0.016399999999999998,4663.578611999999
5173.1,19.63,73.33,108.676,10.4913,23.08,0.016399999999999998,5257.93884
5214.35,12.03,73.33,108.676,14.3006,23.08,0.016399999999999998,5299.86534
5122.23,3.5,73.33,108.676,10.9702,23.08,0.016399999999999998,5206.234571999999
4619.85,0.62,73.33,108.676,9.3005,23.08,0.016399999999999998,4695.61554
4379.46,0.01,73.33,108.676,9.3855,23.08,0.016399999999999998,4451.283144
4344.94,0.04,73.33,108.676,6.5368,23.08,0.016399999999999998,4416.197015999999
4203.31,0.01,73.33,108.676,5.4223,23.08,0.016399999999999998,4272.244284
4079.67,-0.01,73.33,102.749,5.8199,23.08,0.016399999999999998,4146.576588
4023.34,-0.01,73.33,102.749,5.9541,23.08,0.016399999999999998,4089.322776
4003.78,-0.01,73.33,102.749,6.0441,23.08,0.016399999999999998,4069.441992
4079.19,0.0,73.33,102.749,5.9164,23.08,0.016399999999999998,4146.088716
4236.12,0.0,73.33,102.749,6.4658,23.08,0.016399999999999998,4305.592368
4478.94,0.85,73.33,102.749,6.1013,23.08,0.016399999999999998,4552.394616
4837.14,2.32,73.33,102.749,9.2031,23.08,0.016399999999999998,4916.469096
5020.03,5.31,73.33,102.749,8.7323,23.08,0.016399999999999998,5102.358491999999
5086.82,7.29,73.33,102.749,11.0933,23.08,0.016399999999999998,5170.243847999999
4930.19,9.06,73.33,102.749,12.2481,23.08,0.016399999999999998,5011.045115999999
5263.78,9.89,73.33,102.749,11.4478,23.08,0.016399999999999998,5350.105992
5208.21,9.97,72.5,102.749,12.7699,23.08,0.016399999999999998,5293.6246439999995
5151.45,10.63,72.22,102.749,14.2835,23.08,0.016399999999999998,5235.933779999999
4917.85,19.99,72.22,102.749,13.0362,23.08,0.016399999999999998,4998.50274
4960.71,31.62,72.22,102.749,15.062,23.08,0.016399999999999998,5042.065644
4953.58,51.54,72.22,102.749,11.5873,23.08,0.016399999999999998,5034.818712
4999.5,54.14,72.22,102.749,12.5613,23.08,0.016399999999999998,5081.4918
5598.38,56.62,72.22,102.749,13.2607,23.08,0.016399999999999998,5690.193432
5596.35,55.95,72.22,102.749,13.8383,23.08,0.016399999999999998,5688.13014
5522.46,52.84,72.22,102.749,10.479,23.08,0.016399999999999998,5613.028344
4964.18,45.88,72.22,102.749,11.6492,23.08,0.016399999999999998,5045.592552
4907.1,45.06,72.22,102.749,10.895,23.08,0.016399999999999998,4987.57644
4856.03,32.8,72.22,102.749,6.0984,23.08,0.016399999999999998,4935.668892
4725.26,20.21,72.22,102.749,6.3734,23.08,0.016399999999999998,4802.754264
4571.09,11.57,72.22,108.688,6.861,23.08,0.016399999999999998,4646.055876
4482.52,12.55,72.22,108.688,7.32,23.08,0.016399999999999998,4556.033328
4319.17,13.24,72.22,108.688,7.3791,23.08,0.016399999999999998,4390.004388
4271.33,12.48,72.22,108.688,7.2828,23.08,0.016399999999999998,4341.379812
4244.8,15.88,72.22,108.688,7.1707,23.08,0.016399999999999998,4314.41472
4395.02,34.23,72.22,108.688,6.8334,23.08,0.016399999999999998,4467.098328
4960.81,100.59,72.22,108.688,10.9682,23.08,0.016399999999999998,5042.167284
5004.85,108.45,72.22,108.688,12.8844,23.08,0.016399999999999998,5086.92954
4952.44,121.06,72.22,108.688,15.3267,23.08,0.016399999999999998,5033.660016
4672.77,104.63,72.22,108.688,16.4397,23.08,0.016399999999999998,4749.4034280000005
4872.84,87.96,72.22,108.688,14.4665,23.08,0.016399999999999998,4952.754576
4610.54,83.5,72.22,108.688,17.0084,23.08,0.016399999999999998,4686.152856
4229.22,85.06,72.22,108.688,16.8443,23.08,0.016399999999999998,4298.579208
3708.39,107.62,72.22,108.688,14.7459,23.08,0.016399999999999998,3769.2075959999997
3712.97,130.35,72.22,108.688,15.2804,23.08,0.016399999999999998,3773.8627079999997
3577.61,146.28,72.22,108.688,14.1382,23.08,0.016399999999999998,3636.282804
3629.34,160.46,72.22,108.688,17.4736,23.08,0.016399999999999998,3688.861176
4253.62,174.81,72.22,108.688,16.5553,23.08,0.016399999999999998,4323.379368
4317.17,165.17,72.22,108.688,12.9962,23.08,0.016399999999999998,4387.971588
4302.56,154.76,72.22,108.688,12.3071,23.08,0.016399999999999998,4373.121984
3803.21,105.49,72.22,108.688,11.104,23.08,0.016399999999999998,3865.582644
3767.01,100.3,72.22,108.688,12.3319,23.08,0.016399999999999998,3828.7889640000003
3624.1,105.14,72.22,108.688,6.8502,23.08,0.016399999999999998,3683.5352399999997
3666.58,83.95,72.22,108.688,7.1757,23.08,0.016399999999999998,3726.7119119999998
3650.62,95.15,72.22,108.688,7.246,24.8,0.016399999999999998,3710.490168
3731.84,94.75,72.22,108.688,7.2587,24.8,0.016399999999999998,3793.042176
3836.33,92.27,72.22,108.688,6.5738,24.8,0.016399999999999998,3899.2458119999997
3877.18,93.18,72.22,108.688,6.3371,24.8,0.016399999999999998,3940.765752
3910.12,94.99,72.22,108.688,7.133,24.8,0.016399999999999998,3974.2459679999997
4024.22,98.28,72.22,108.688,7.0659,24.8,0.016399999999999998,4090.2172079999996
4454.14,136.61,72.22,108.688,12.9585,24.8,0.016399999999999998,4527.187896
4666.42,153.64,72.22,108.688,10.9487,24.8,0.016399999999999998,4742.949288
4564.16,164.23,72.22,108.688,11.8647,24.8,0.016399999999999998,4639.012224
4277.6,163.1,72.22,108.688,13.2542,24.8,0.016399999999999998,4347.752640000001
4615.29,159.71,72.22,108.688,12.5643,24.8,0.016399999999999998,4690.980756
4556.08,156.18,72.22,108.688,14.6875,24.8,0.016399999999999998,4630.799712
4475.46,151.96,72.22,108.688,14.5128,24.8,0.016399999999999998,4548.8575439999995
4218.18,148.28,72.22,108.688,17.191,24.8,0.016399999999999998,4287.358152
4349.31,148.33,72.22,108.688,17.833,24.8,0.016399999999999998,4420.6386840000005
4466.29,152.01,72.22,108.688,12.376,24.8,0.016399999999999998,4539.537155999999
4515.86,174.84,72.22,108.688,16.3745,24.8,0.016399999999999998,4589.920104
5178.16,151.64,72.22,108.688,17.6712,24.8,0.016399999999999998,5263.081824
5377.74,140.02,72.22,108.688,14.5913,24.8,0.016399999999999998,5465.934936
5303.89,130.07,72.22,108.688,15.5427,24.8,0.016399999999999998,5390.873796
4808.96,115.75,72.22,108.688,13.663,24.8,0.016399999999999998,4887.8269439999995
4956.13,94.9,72.22,108.688,11.5627,24.8,0.016399999999999998,5037.410532
5062.74,80.72,72.22,108.688,7.4412,24.8,0.016399999999999998,5145.7689359999995
5052.48,49.21,72.22,108.688,7.1354,24.8,0.016399999999999998,5135.340671999999
5050.12,61.44,72.22,109.754,6.9082,24.8,0.016399999999999998,5132.941968
4951.1,50.31,72.22,109.754,6.4309,24.8,0.016399999999999998,5032.298040000001
4924.32,45.57,72.22,109.754,7.2589,24.8,0.016399999999999998,5005.078847999999
4994.95,40.0,72.22,109.754,6.5337,24.8,0.016399999999999998,5076.867179999999
5135.09,41.71,72.22,109.754,7.118,24.8,0.016399999999999998,5219.3054759999995
5283.63,47.16,72.22,109.754,7.4883,24.8,0.016399999999999998,5370.281532
5739.58,78.25,72.22,109.754,11.7786,24.8,0.016399999999999998,5833.709112
5807.13,118.3,72.22,109.754,10.1806,24.8,0.016399999999999998,5902.366932
5512.26,134.54,72.22,109.754,11.1713,24.8,0.016399999999999998,5602.661064
5179.53,136.89,72.22,109.754,11.0291,24.8,0.016399999999999998,5264.474292
5561.57,107.99,72.22,109.754,12.7082,24.8,0.016399999999999998,5652.779748
5598.22,108.49,72.22,109.754,19.3272,24.8,0.016399999999999998,5690.030808
5618.57,95.07,72.22,109.754,13.9188,24.8,0.016399999999999998,5710.714548
5407.27,116.12,72.22,109.754,15.1429,24.8,0.016399999999999998,5495.949228
5563.35,116.49,72.22,109.754,14.8931,24.8,0.016399999999999998,5654.588940000001
5673.36,132.97,72.22,109.754,13.1879,24.8,0.016399999999999998,5766.403103999999
5863.28,137.4,72.22,109.754,10.9481,24.8,0.016399999999999998,5959.437792
6577.3,130.49,72.22,109.754,15.5659,24.8,0.016399999999999998,6685.16772
6838.5,130.52,72.22,109.754,14.5536,24.8,0.016399999999999998,6950.6514
6788.56,110.15,72.22,109.754,11.06,24.8,0.016399999999999998,6899.892384
6194.12,77.47,72.22,109.754,12.6668,24.8,0.016399999999999998,6295.703568
6059.51,53.82,72.22,109.754,11.6161,24.8,0.016399999999999998,6158.885964
6059.0,46.65,72.22,109.754,6.6645,24.8,0.016399999999999998,6158.3676
5846.38,34.46,72.22,109.754,6.8571,24.8,0.016399999999999998,5942.2606319999995
5674.98,33.53,72.22,115.413,7.0994,24.8,0.016399999999999998,5768.049671999999
5881.36,29.34,72.22,115.413,7.0242,24.8,0.016399999999999998,5977.8143039999995
6102.01,29.4,72.22,115.413,6.9575,24.8,0.016399999999999998,6202.082964
6119.8,31.49,72.22,115.413,6.5951,24.8,0.016399999999999998,6220.16472
6017.7,33.51,72.22,115.413,6.6554,24.8,0.016399999999999998,6116.39028
6195.48,36.49,72.22,115.413,6.9248,24.8,0.016399999999999998,6297.085872
6604.01,102.9,72.22,115.413,12.2285,24.8,0.016399999999999998,6712.315764
6542.36,118.74,72.22,115.413,12.2156,24.8,0.016399999999999998,6649.654704
6324.57,131.35,72.22,115.413,15.6694,24.8,0.016399999999999998,6428.292947999999
6127.67,134.98,72.22,115.413,12.4464,24.8,0.016399999999999998,6228.163788
6386.39,122.71,72.22,115.413,16.0925,24.8,0.016399999999999998,6491.1267960000005
6290.86,110.92,72.22,115.413,18.5998,24.8,0.016399999999999998,6394.0301039999995
6140.32,107.79,72.22,115.413,16.3624,24.8,0.016399999999999998,6241.021247999999
5736.59,118.29,72.22,115.413,12.9061,24.8,0.016399999999999998,5830.670076
5595.88,134.14,72.22,115.413,16.433,24.8,0.016399999999999998,5687.652432
5543.08,146.17,72.22,115.413,15.7375,24.8,0.016399999999999998,5633.9865119999995
5695.01,172.67,72.22,115.413,15.0959,24.8,0.016399999999999998,5788.408164
6193.72,173.88,72.22,115.413,15.6134,24.8,0.016399999999999998,6295.2970080000005
6228.77,154.08,72.22,115.413,13.9406,24.8,0.016399999999999998,6330.9218280000005
6248.01,145.87,72.22,115.413,13.0991,24.8,0.016399999999999998,6350.477364
5711.13,123.09,72.22,115.413,13.6494,24.8,0.016399999999999998,5804.792532
5437.43,114.21,72.22,115.413,10.507,24.8,0.016399999999999998,5526.603852
5231.83,113.61,72.22,115.413,7.0885,24.8,0.016399999999999998,5317.632012
5108.23,90.61,72.22,115.413,7.3385,24.8,0.016399999999999998,5192.004972
5052.09,108.19,72.22,116.079,6.7835,24.8,0.016399999999999998,5134.944276
5048.29,98.12,72.22,116.079,6.9856,24.8,0.016399999999999998,5131.081956
5121.9,86.48,72.22,116.079,6.7565,24.8,0.016399999999999998,5205.899159999999
5050.65,90.75,72.22,116.079,7.4627,24.8,0.016399999999999998,5133.480659999999
5126.56,90.09,72.22,116.079,6.8894,24.8,0.016399999999999998,5210.635584000001
5307.15,94.95,72.22,116.079,6.5035,24.8,0.016399999999999998,5394.18726
5928.31,119.16,72.22,116.079,13.3756,24.8,0.016399999999999998,6025.534284
6174.86,139.48,72.22,116.079,11.8105,24.8,0.016399999999999998,6276.1277039999995
6152.09,176.01,72.22,116.079,15.3905,24.8,0.016399999999999998,6252.984276
5748.84,158.0,72.22,116.079,12.4555,24.8,0.016399999999999998,5843.120976
6001.27,142.09,72.22,116.079,16.3786,24.8,0.016399999999999998,6099.690828000001
5958.55,141.21,72.22,116.079,13.962,24.8,0.016399999999999998,6056.27022
5811.39,146.3,72.22,116.079,16.8751,24.8,0.016399999999999998,5906.696796
5514.34,125.05,72.22,116.079,14.8166,24.8,0.016399999999999998,5604.775176
5591.68,180.87,72.22,116.079,14.0348,24.8,0.016399999999999998,5683.383552
