thermal_demand,electricity_price,co2_price,gas_price,waste_heat,biomass_price
3789.78,4.91,67.52,98.389,14.5795,23.97
3893.25,6.21,67.66,98.389,11.6202,23.97
3715.96,6.38,67.7,98.389,13.1558,23.97
3529.01,7.1,67.7,98.389,13.8675,23.97
3246.14,7.92,67.7,98.389,11.3935,23.97
3318.02,12.68,67.7,98.389,13.9989,23.97
3415.21,15.85,67.7,98.389,13.1376,23.97
3446.37,20.94,67.7,98.389,11.4569,23.97
4133.17,62.62,67.7,98.389,13.6582,23.97
4206.62,62.69,67.7,98.389,10.2388,23.97
4118.63,55.37,67.7,98.389,11.8164,23.97
3649.75,32.87,67.7,98.389,8.5548,23.97
3700.29,40.97,67.7,98.389,6.1701,23.97
3469.1,25.02,67.7,98.389,5.892,23.97
3257.81,19.66,67.7,98.389,7.0726,23.97
3086.19,27.01,67.7,70.556,6.4981,23.97
3114.33,35.62,67.7,70.556,6.2245,23.97
2989.73,34.85,67.7,70.556,6.9806,23.97
2965.96,39.8,67.7,70.556,6.4582,23.97
3157.92,133.99,67.7,70.556,6.9824,23.97
3499.59,158.52,67.7,70.556,10.1982,23.97
3785.1,249.99,67.7,70.556,11.2445,23.97
3642.65,285.12,67.7,70.556,13.7137,23.97
3438.68,150.1,67.7,70.556,13.5964,23.97
3121.63,149.99,67.7,70.556,14.3679,23.97
3395.26,99.93,67.7,70.556,10.5432,23.97
3481.1,158.69,67.7,70.556,15.2901,23.97
3640.14,133.95,67.7,70.556,11.9936,23.97
3506.42,144.21,67.7,70.556,16.418,23.97
3622.86,99.96,67.7,70.556,11.7695,23.97
3766.65,117.04,67.7,70.556,17.5993,23.97
3905.72,156.99,67.7,70.556,15.0818,23.97
4558.01,254.27,67.7,70.556,14.5113,23.97
4608.7,267.56,67.7,70.556,12.4463,23.97
4590.91,158,67.7,70.556,13.0254,23.97
4144.94,114.19,67.7,70.556,12.9918,23.97
4184.83,99.66,67.7,70.556,6.8268,23.97
3984.75,94.8,67.7,70.556,6.7824,23.97
4058.52,90.79,67.7,70.556,6.4831,23.97
4185.32,27.31,67.7,70.556,6.8829,23.8
4274.36,55.55,67.7,70.556,7.5745,23.8
4308.48,30.36,67.7,70.556,6.9996,23.8
4316.17,79.91,67.7,70.556,6.8625,23.8
4450.31,88.74,67.7,70.556,6.8869,23.8
4605.62,125.91,67.7,70.556,11.8107,23.8
4749.44,287,67.7,70.556,10.9039,23.8
4452.78,188.79,67.7,70.556,14.0595,23.8
4052.63,110.54,67.7,70.556,13.6091,23.8
3724.51,92.72,67.7,70.556,12.1796,23.8
3836.58,83.05,67.7,70.556,16.7519,23.8
3774.96,78.47,67.7,70.556,16.0035,23.8
3642.1,71.9,67.7,70.556,17.918,23.8
3360.41,76.79,67.7,70.556,16.7935,23.8
3527.33,92.14,67.7,70.556,14.5754,23.8
3691.96,147.83,67.7,70.556,15.3656,23.8
3793.7,209.83,67.7,70.556,14.9365,23.8
4443.93,246.7,67.7,70.556,13.7256,23.8
4554.7,269.93,67.7,70.556,13.3062,23.8
4420.52,187.78,67.7,70.556,13.5326,23.8
4019.75,110.06,67.7,70.556,12.5979,23.8
4029.04,14.07,67.7,70.556,7.6522,23.8
4053.73,10.16,67.7,70.556,6.8017,23.8
4142.82,30.48,67.7,70.556,7.1496,23.8
4138.39,12.8,67.7,72.295,7.4752,23.8
4201.63,5.3,67.7,72.295,7.2446,23.8
4089.05,3.61,67.7,72.295,6.8914,23.8
3966.97,4.04,67.7,72.295,6.6472,23.8
4082.78,104.95,67.7,72.295,7.0268,23.8
4391.96,194.79,67.7,72.295,10.7864,23.8
4571.21,300.07,67.7,72.295,10.6883,23.8
4405.48,186.94,67.7,72.295,14.5587,23.8
4291.35,79.96,67.7,72.295,11.4398,23.8
4080.85,26.68,67.7,72.295,14.9263,23.8
4092.35,14.16,67.7,72.295,14.9305,23.8
4048.47,4.99,67.7,72.295,16.4962,23.8
3911.94,5.99,67.7,72.295,17.0903,23.8
3558.06,8.71,67.7,72.295,12.5524,23.8
3652.54,27.02,67.7,72.295,13.4491,23.8
3804.8,110.19,67.7,72.295,16.7141,23.8
4015.23,300.01,67.7,72.295,16.649,23.8
4696.95,300.02,67.7,72.295,17.7588,23.8
4772.34,195.43,67.7,72.295,13.1151,23.8
4758.28,103.42,67.7,72.295,14.5853,23.8
4316.11,63.89,67.7,72.295,10.644,23.8
4372.55,25.03,67.7,72.295,6.8607,23.8
4263.07,19.09,67.7,72.295,7.1719,23.8
4402.78,17.04,67.7,72.295,6.667,23.8
4300.81,12.15,67.7,62.112,7.1706,23.8
4244.77,6,67.7,62.112,7.7767,23.8
4172.54,5.61,67.7,62.112,6.585,23.8
4189.6,10.01,67.7,62.112,6.7108,23.8
4423.89,29.63,67.7,62.112,6.0335,23.8
4713.17,70.32,67.7,62.112,12.1041,23.8
4954.43,101.06,67.7,62.112,11.9294,23.8
4781.32,92.3,67.7,62.112,14.4106,23.8
4504.46,52.86,67.7,62.112,14.3089,23.8
4245.59,4.03,67.7,62.112,12.7304,23.8
4403.64,3.29,67.7,62.112,13.4553,23.8
4445.11,2.87,67.7,62.112,17.4489,23.8
4320.85,3.61,67.7,62.112,15.2172,23.8
3796.95,5,67.7,62.112,16.4224,23.8
3920.66,27.02,67.7,62.112,17.379,23.8
4065.6,92.27,67.7,62.112,15.3329,23.8
4449.04,122.36,67.7,62.112,14.0976,23.8
5421.07,99.96,67.7,62.112,17.5979,23.8
5617.3,63.69,67.7,62.112,17.1938,23.8
5744,5.99,67.7,62.112,13.6678,23.8
5192.91,0,67.7,62.112,12.1102,23.8
5111.95,5.99,67.7,62.112,6.4475,23.8
5058.77,4.09,67.7,62.112,6.6431,23.8
5025.56,-2,67.7,62.112,6.8539,23.8
4993.69,-2,67.7,60.722,7.1371,23.8
4992.8,-1.75,67.7,60.722,6.2718,23.8
4925.23,-1.28,67.7,60.722,7.7585,23.8
4841.86,-0.57,67.7,60.722,6.4514,23.8
4968.53,4.1,67.7,60.722,7.2159,23.8
5256.49,70.02,67.7,60.722,10.3795,23.8
5337.36,80.03,67.7,60.722,14.9404,23.8
5099.47,17.91,67.7,60.722,11.9952,23.8
4851.69,13.13,67.7,60.722,13.1326,23.8
4456.89,13.25,67.7,60.722,17.0171,23.8
4598.08,13.27,68.39,60.722,14.8306,23.8
4510.44,13.2,68.62,60.722,17.1938,23.8
4463.13,13.17,68.62,60.722,14.1239,23.8
4171.38,13.17,68.62,60.722,16.5554,23.8
4083.35,13.42,68.62,60.722,14.4864,23.8
4087.58,17.94,68.62,60.722,15.6177,23.8
4245.67,70.08,68.62,60.722,12.5902,23.8
4720.19,70.04,68.62,60.722,16.3199,23.8
4668.29,13.65,68.62,60.722,12.4139,23.8
4603.76,13.09,68.62,60.722,11.8664,23.8
4097.64,11.53,68.62,60.722,14.069,23.8
4120.76,9,68.62,60.722,6.4862,23.8
3860.77,6.36,68.62,60.722,7.3542,23.8
3628.66,3.78,68.62,60.722,5.5723,23.8
3552.94,3.09,68.62,70.452,5.7227,23.8
3377.45,2.91,68.62,70.452,6.2417,23.8
3077.43,2.76,68.62,70.452,6.0577,23.8
2915.57,2.76,68.62,70.452,5.8419,23.8
2969.68,2.97,68.62,70.452,6.1486,23.8
3128.57,6,68.62,70.452,9.6724,23.8
3438.87,30.04,68.62,70.452,9.3461,23.8
3453.79,5.99,68.62,70.452,9.3948,23.8
3308.81,5,68.62,70.452,11.066,23.8
3177,4.96,68.62,70.452,11.6546,23.8
3356.56,4.97,68.62,70.452,12.325,23.8
3155.11,4.9,68.62,70.452,12.5403,23.8
2996.9,4.63,68.62,70.452,13.6197,23.8
2659.07,4.91,68.62,70.452,13.3324,23.8
2702.29,4.98,68.62,70.452,14.1439,23.8
2855.65,27.09,68.62,70.452,11.8812,23.8
2957.01,30.09,68.62,70.452,13.6872,23.8
3525.14,30.04,68.62,70.452,12.4797,23.8
3581.9,6.55,68.62,70.452,10.9574,23.8
3607.79,4.96,68.62,70.452,11.7801,23.8
3189.18,4.18,68.62,70.452,10.9815,23.8
3177.82,3.29,68.62,70.452,6.1333,23.8
2988.36,2.57,68.62,70.452,5.9412,23.8
2980.42,2.47,68.62,70.452,5.6642,23.8
3047.81,1.98,68.62,63.773,5.8384,23.8
3043.69,0.96,68.62,63.773,5.7328,23.8
3081.72,0.54,68.62,63.773,5.5315,23.8
3080.82,1.37,68.62,63.773,6.3765,23.8
3121.27,1.54,68.62,63.773,6.1265,23.8
3396.45,0.55,68.62,63.773,10.3855,23.8
3758.85,2,68.62,63.773,9.0797,23.8
3719.33,2.13,68.62,63.773,10.632,23.8
3618.83,2.02,68.62,63.773,12.2929,23.8
3380.55,1.86,68.62,63.773,12.3699,23.8
3367.63,0.08,68.08,63.773,12.602,23.8
3413.43,0,67.9,63.773,12.3292,23.8
3416.06,-0.98,67.9,63.773,12.2481,23.8
3166.48,-2.01,67.9,63.773,12.6592,23.8
3321.47,0,67.9,63.773,12.9096,23.8
3548.93,2.1,67.9,63.773,13.6615,23.8
3793.3,20.04,67.9,63.773,12.4449,23.8
4448.36,20.01,67.9,63.773,12.4771,23.8
4755.35,5.79,67.9,63.773,10.8325,23.8
4785.35,0.01,67.9,63.773,12.165,23.8
4182.47,0,67.9,63.773,8.3758,23.8
4060.32,-0.02,67.9,63.773,5.9382,23.8
3970.66,-0.01,67.9,63.773,6.4721,23.8
4028.3,-2.01,67.9,63.773,6.6397,23.8
4066.85,-2.47,67.9,46.188,7.8704,23.8
4107.51,-2.63,67.9,46.188,6.973,23.8
4095.22,-3,67.9,46.188,6.9813,23.8
4159.72,-2.62,67.9,46.188,6.8931,23.8
4346.31,5.69,67.9,46.188,6.879,23.8
4632.92,130.01,67.9,46.188,8.1513,23.8
4969.13,153.15,67.9,46.188,12.1695,23.8
4843.25,121.31,67.9,46.188,12.5709,23.8
4749.05,103.9,67.9,46.188,11.9588,23.8
4256.3,88.8,67.9,46.188,15.3072,23.8
4396.4,80.76,67.9,46.188,14.9061,23.8
4200.51,87.94,67.9,46.188,13.4006,23.8
4047.98,131.99,67.9,46.188,14.8555,23.8
3745.78,173.24,67.9,46.188,15.1867,23.8
3823.61,130.02,67.9,46.188,15.8288,23.8
3954.58,133.51,67.9,46.188,14.2937,23.8
4206.9,197.24,67.9,46.188,12.7873,23.8
4839.41,220.04,67.9,46.188,17.0268,23.8
4998.8,149.78,67.9,46.188,14.753,23.8
5034.54,140.22,67.9,46.188,12.6926,23.8
4553.35,115.75,67.9,46.188,10.7716,23.8
4493.82,97.8,67.9,46.188,7.3437,23.8
4448.39,70.87,67.9,46.188,7.0512,23.8
4395.2,92.64,67.9,46.188,6.519,23.8
4341.07,88.66,67.9,46.188,7.1371,23.2
4419.25,84.75,67.9,46.188,7.16,23.2
4528.94,82.92,67.9,46.188,6.8445,23.2
4603.29,86.64,67.9,46.188,6.9831,23.2
4819.11,106.48,67.9,46.188,7.139,23.2
5095.99,168.91,67.9,46.188,12.3014,23.2
5191.55,214.73,67.9,46.188,12.5576,23.2
5066.15,181.85,67.9,46.188,11.7789,23.2
4956.11,113.41,67.9,46.188,10.3849,23.2
4696.92,130.02,67.9,46.188,17.9032,23.2
4860.18,122.39,67.9,46.188,14.848,23.2
4926.25,190.01,67.9,46.188,15.7731,23.2
4914.14,190.02,67.9,46.188,17.4424,23.2
4751.17,190.02,67.9,46.188,14.7646,23.2
4667.37,130.06,67.9,46.188,16.0566,23.2
4646.54,136.57,67.9,46.188,16.6652,23.2
4790.48,193.37,67.9,46.188,17.1523,23.2
5524.54,211.36,67.9,46.188,16.4543,23.2
5642.29,177.25,67.9,46.188,14.8694,23.2
5630.02,111.59,67.9,46.188,14.4139,23.2
5206.2,94.81,67.9,46.188,11.1231,23.2
5136.23,95.16,67.9,46.188,6.543,23.2
4875.43,79.97,67.9,46.188,7.0664,23.2
4682.59,29.05,67.9,46.188,7.2603,23.2
4677.78,6,67.9,48.243,7.1417,23.2
4606.22,5.99,67.9,48.243,7.2265,23.2
4459.23,5.99,67.9,48.243,6.471,23.2
4347.78,6,67.9,48.243,7.1593,23.2
4472.31,79.98,67.9,48.243,6.8886,23.2
4804.54,100.14,67.9,48.243,11.1435,23.2
4934.68,120,67.9,48.243,11.5768,23.2
4651.77,110.04,67.9,48.243,10.8096,23.2
4370.84,5.8,67.9,48.243,11.1398,23.2
3979.44,5.7,67.9,48.243,15.2448,23.2
4106.13,5.69,67.9,48.243,11.2387,23.2
4051.97,4.99,67.9,48.243,16.811,23.2
3795.68,4.99,67.9,48.243,12.224,23.2
3354.01,5.79,67.9,48.243,14.0327,23.2
3217.89,71.54,67.9,48.243,15.9835,23.2
3406.23,110.06,67.9,48.243,18.6182,23.2
3671.73,114.45,67.9,48.243,12.8947,23.2
4321.43,150.08,67.9,48.243,13.9342,23.2
4422.11,126.93,67.9,48.243,13.1678,23.2
4333.92,120.05,67.9,48.243,12.959,23.2
3674.93,40.81,67.9,48.243,10.2879,23.2
3490.38,98.18,67.9,48.243,6.4941,23.2
3308.52,30.04,67.9,48.243,6.9802,23.2
3162.2,27,67.9,48.243,6.6445,23.2
3177,5.99,67.9,32.476,6.8157,23.2
3199.91,5.99,67.9,32.476,6.8261,23.2
3284.36,6,67.9,32.476,6.5653,23.2
3492.34,81.04,67.9,32.476,6.5653,23.2
3823.66,102.38,67.9,32.476,6.8607,23.2
4177.3,100.1,67.9,32.476,12.8036,23.2
4443.72,222.08,67.9,32.476,12.238,23.2
4289.08,181.86,67.9,32.476,14.1297,23.2
3985.9,116.5,67.9,32.476,13.7692,23.2
3535.08,102.38,67.9,32.476,15.3825,23.2
3765.48,99.19,67.9,32.476,16.4843,23.2
3850.08,127.95,67.9,32.476,14.7852,23.2
3944.3,147.14,67.9,32.476,16.906,23.2
3595.04,154.54,67.9,32.476,16.0537,23.2
3584.64,150.01,67.9,32.476,14.0215,23.2
3870.18,140.44,67.9,32.476,13.4157,23.2
4132.27,236.56,67.9,32.476,15.8765,23.2
4734.49,259.67,67.9,32.476,16.7636,23.2
4812.76,239.21,67.9,32.476,11.0458,23.2
4679.37,170.82,67.9,32.476,16.8498,23.2
4131.62,118.9,67.9,32.476,10.5801,23.2
3969.15,108.62,67.9,32.476,6.9022,23.2
3909.65,127.65,67.9,32.476,7.4561,23.2
3906.25,167.67,67.9,32.476,6.4435,23.2
3799.63,80.85,67.9,39.904,7.1186,23.2
3621.36,80.3,67.9,39.904,6.3377,23.2
3654.2,167.67,67.9,39.904,7.1283,23.2
3604.55,83.07,67.9,39.904,6.6724,23.2
3606.1,150.01,67.9,39.904,6.6839,23.2
3817.63,168.12,67.9,39.904,9.7987,23.2
4024.89,250.06,67.9,39.904,13.5773,23.2
3920.54,250.01,67.9,39.904,13.5136,23.2
3748.98,150.07,67.9,39.904,14.9053,23.2
3345.36,198,67.9,39.904,15.0765,23.2
3474.21,153.73,67.9,39.904,15.4027,23.2
3544.83,89.88,67.9,39.904,18.1949,23.2
3515.52,80.3,67.9,39.904,17.3565,23.2
3313.17,81.35,67.9,39.904,16.2773,23.2
3305.22,150.04,67.9,39.904,16.9992,23.2
3451.08,190,67.9,39.904,14.73,23.2
3696.28,203.79,67.9,39.904,16.6671,23.2
4481.19,227.73,67.9,39.904,9.3037,23.2
4770.29,184.36,67.9,39.904,13.9681,23.2
4762.12,131.52,67.9,39.904,13.1709,23.2
4217.03,112.67,67.9,39.904,11.6823,23.2
4039.43,112.81,67.9,39.904,7.4584,23.2
3810.94,107.58,67.9,39.904,6.682,23.2
3701.42,114.35,67.9,39.904,6.1417,23.2
3753.84,108.6,67.9,49.657,6.3032,23.2
3737.41,105.83,67.9,49.657,6.1169,23.2
3724.27,106.52,67.9,49.657,5.9062,23.2
3790.77,104.35,67.9,49.657,5.7142,23.2
3770.26,105.55,67.9,49.657,5.671,23.2
3828.77,114.02,67.9,49.657,7.9588,23.2
4095.97,129.85,67.9,49.657,10.0459,23.2
4142.7,123.97,67.9,49.657,12.9245,23.2
4268.95,116.02,67.9,49.657,11.6352,23.2
4128.55,100.08,67.9,49.657,14.1736,23.2
4418.26,80.42,67.9,49.657,13.3145,23.2
4265.55,68.56,67.9,49.657,13.3771,23.2
3909.37,63.16,67.9,49.657,11.4989,23.2
3531.43,92.41,67.9,49.657,13.6984,23.2
3411.05,146.05,67.9,49.657,12.5991,23.2
3389.74,178.04,67.9,49.657,12.985,23.2
3461.57,156.74,67.9,49.657,12.7082,23.2
3996.25,186.49,67.9,49.657,11.7864,23.2
4052.79,178.09,67.9,49.657,11.537,23.2
4028.8,160.04,67.9,49.657,12.6108,23.2
3580.83,124.68,67.9,49.657,9.6953,23.2
3517.63,177.4,67.9,49.657,5.9792,23.2
3333.06,250.01,67.9,49.657,5.7281,23.2
3257.24,140.24,67.9,49.657,6.1472,23.2
3245.51,84.02,67.9,37.635,6.0353,23.2
3236.62,82.23,67.9,37.635,6.0562,23.2
3199.52,177.85,67.9,37.635,5.813,23.2
3183.89,81.8,67.9,37.635,6.1698,23.2
2983.36,189.99,67.9,37.635,6.3174,23.2
3051.19,85.81,67.9,37.635,6.553,23.2
3438.32,190,67.9,37.635,10.831,23.2
3418.75,250.03,67.9,37.635,9.8472,23.2
3361.5,250.09,67.9,37.635,11.3422,23.2
3205.38,116.76,67.9,37.635,13.3084,23.2
3376.85,81.79,77.54,37.635,13.3835,23.2
3213.58,42.5,80.76,37.635,12.599,23.2
3104.82,102.62,80.76,37.635,13.0546,23.2
2872.29,250.01,80.76,37.635,12.0933,23.2
2919.54,300,80.76,37.635,11.5787,23.2
2999.51,178.02,80.76,37.635,14.2436,23.2
3028.61,160.07,80.76,37.635,12.6158,23.2
3569.13,208.5,80.76,37.635,12.5201,23.2
3754.57,178.11,80.76,37.635,12.7271,23.2
3701.85,121.74,80.76,37.635,10.4175,23.2
3225.97,110.41,80.76,37.635,10.7288,23.2
3215.58,106.47,80.76,37.635,9.5334,23.2
3230.08,114.26,80.76,37.635,5.5217,23.2
3224.44,50.05,80.76,37.635,6.2813,23.2
3171.23,95.81,80.76,31.835,6.8594,23.2
3187.62,94.94,80.76,31.835,7.0378,23.2
3185.06,89.25,80.76,31.835,6.597,23.2
3279.58,84.6,80.76,31.835,7.5459,23.2
3308.42,86.86,80.76,31.835,6.6666,23.2
3483.93,100.34,80.76,31.835,6.7888,23.2
3976.97,151.72,80.76,31.835,9.1439,23.2
4072.77,185.88,80.76,31.835,11.4383,23.2
3817.37,126.32,80.76,31.835,11.2522,23.2
3545.87,115.15,80.76,31.835,15.4275,23.2
3884.85,97.86,80.76,31.835,13.4878,23.2
3903.89,98.61,80.76,31.835,14.3437,23.2
3798.1,95.2,80.76,31.835,15.6118,23.2
3394.54,101.64,80.76,31.835,17.9789,23.2
3498.6,114.32,80.76,31.835,18.8123,23.2
3543.84,130.32,80.76,31.835,9.857,23.2
3583.55,220.07,80.76,31.835,11.3901,23.2
4235.49,185.03,80.76,31.835,18.472,23.2
4327.95,185,80.76,31.835,11.7775,23.2
4368.12,118.79,80.76,31.835,13.3818,23.2
3879.53,127.28,80.76,31.835,15.3313,23.2
3735.99,98.99,80.76,31.835,16.0158,23.2
3660.92,110.08,80.76,31.835,6.6038,23.2
3461.98,102.55,80.76,31.835,6.0007,23.2
3398,101.21,80.76,31.835,6.982,24.27
3348.93,99.9,80.76,31.835,7.0301,24.27
3340.16,96.46,80.76,31.835,6.5865,24.27
3366.2,98.17,80.76,31.835,7.3113,24.27
3408.02,97.62,80.76,31.835,6.5685,24.27
3581.9,113.59,80.76,31.835,7.2852,24.27
3991.02,127.82,80.76,31.835,9.4557,24.27
4019.68,157.73,80.76,31.835,11.8037,24.27
3852.13,151.7,80.76,31.835,15.7057,24.27
3546.71,139.92,80.76,31.835,12.5876,24.27
3750.5,250,80.76,31.835,13.7409,24.27
3589.8,170.69,80.76,31.835,15.2242,24.27
3513.07,208.41,80.76,31.835,13.8406,24.27
3309.98,300.02,80.76,31.835,15.3076,24.27
3355.87,300.08,80.76,31.835,15.4056,24.27
3486.63,289.99,80.76,31.835,15.2436,24.27
3661.2,212.72,80.76,31.835,20.0854,24.27
4220.16,285.8,80.76,31.835,14.2768,24.27
4331.86,255.59,80.76,31.835,14.2592,24.27
4310.3,198.93,80.76,31.835,12.2662,24.27
3807.28,137.22,80.76,31.835,14.322,24.27
3780.48,105.32,80.76,31.835,12.049,24.27
3610.01,5.7,80.76,31.835,7.1236,24.27
3461.16,0,80.76,31.835,6.9468,24.27
3317.37,0.01,80.76,35.011,6.7012,24.27
3229.14,0,80.76,35.011,6.5784,24.27
3224.24,-0.01,80.76,35.011,7.1216,24.27
3134.88,-0.01,80.76,35.011,7.6679,24.27
3168.7,-0.01,80.76,35.011,7.095,24.27
3252.72,-0.01,80.76,35.011,6.8176,24.27
3680.4,0.04,80.76,35.011,13.5964,24.27
3780.83,10.01,80.76,35.011,12.7105,24.27
3627.36,79.94,80.76,35.011,10.6431,24.27
3365.15,14.15,80.76,35.011,14.8403,24.27
3579.3,6,80.76,35.011,17.1324,24.27
3577.56,6,80.76,35.011,17.6117,24.27
3503.64,12.08,80.76,35.011,11.8886,24.27
3125.31,14.19,80.76,35.011,16.2216,24.27
3108,27.08,80.76,35.011,15.6084,24.27
3182.65,7.92,80.76,35.011,14.8353,24.27
3360.62,43.88,80.76,35.011,17.868,24.27
3912.48,48.35,80.76,35.011,13.3669,24.27
4177.65,15.96,80.76,35.011,14.5417,24.27
4184.6,17.9,80.76,35.011,14.6991,24.27
3787.22,17.37,80.76,35.011,13.522,24.27
3776.99,11.09,80.76,35.011,9.1284,24.27
3705.39,5.39,80.76,35.011,6.981,24.27
3616.45,4.13,80.76,35.011,6.9486,24.27
3491.33,0.99,80.76,39.241,6.6067,24.27
3290.51,1.18,80.76,39.241,6.6277,24.27
3086.2,2.02,80.76,39.241,6.5181,24.27
3018.95,2.96,80.76,39.241,7.1418,24.27
3056.48,3.6,80.76,39.241,6.6795,24.27
3200.13,79.97,80.76,39.241,6.9537,24.27
3579.97,99.93,80.76,39.241,12.3145,24.27
3613.26,93.91,80.76,39.241,10.1171,24.27
3500.28,133.54,80.76,39.241,13.8581,24.27
3051.57,71.79,80.76,39.241,14.4852,24.27
3212.57,54.06,80.76,39.241,14.693,24.27
3296.25,98.13,80.76,39.241,13.0205,24.27
3365.52,88.91,80.76,39.241,13.3514,24.27
3109.7,70.35,80.76,39.241,15.357,24.27
3093.19,46.13,80.76,39.241,14.7331,24.27
3215.82,69.05,80.76,39.241,15.5536,24.27
3322.11,67.22,80.76,39.241,17.7526,24.27
3951.34,120.66,80.76,39.241,14.0428,24.27
4019.8,37.57,80.76,39.241,14.4787,24.27
3878.17,28.44,80.76,39.241,13.3499,24.27
3212.28,8.89,80.76,39.241,15.2339,24.27
3228.09,6.29,80.76,39.241,9.4876,24.27
3127.97,5.04,80.76,39.241,6.6284,24.27
2921.79,3.94,80.76,39.241,7.0904,24.27
2793.25,1.71,80.76,29.463,6.9076,24.27
2809.78,1.51,80.76,29.463,6.7491,24.27
2965.74,1.16,80.76,29.463,7.2999,24.27
3038.29,1.03,80.76,29.463,7.0627,24.27
3070.58,1,80.76,29.463,6.8007,24.27
3117.54,2.87,80.76,29.463,7.2764,24.27
3466.44,5.99,80.76,29.463,11.832,24.27
3582.51,6.6,80.76,29.463,11.9187,24.27
3493.9,15.92,80.76,29.463,13.6643,24.27
3227.81,15.46,80.76,29.463,15.3974,24.27
3524.44,9.6,80.76,29.463,15.2013,24.27
3619.25,16.51,80.76,29.463,14.3731,24.27
3541.35,5.99,80.76,29.463,15.1839,24.27
3324.64,5.99,80.76,29.463,14.2349,24.27
3426.48,5.99,80.76,29.463,14.9291,24.27
3512.59,6,80.76,29.463,16.8838,24.27
3675.18,6.59,80.76,29.463,18.4782,24.27
4314.21,8.27,80.76,29.463,14.8518,24.27
4397.76,11.16,80.76,29.463,15.2145,24.27
4207.15,6.81,80.76,29.463,12.3123,24.27
3704.99,5.8,80.76,29.463,10.7816,24.27
3796.36,1.21,80.76,29.463,13.4589,24.27
3575.3,0.66,80.76,29.463,7.1838,24.27
3425.52,0,80.76,29.463,6.8499,24.27
3268.29,-0.08,80.76,44.915,5.5392,24.27
3078.6,-0.52,80.76,44.915,6.5227,24.27
3179.72,-0.01,80.76,44.915,5.6735,24.27
3194.85,-0.01,80.76,44.915,5.7968,24.27
3068.37,-0.56,80.76,44.915,5.4722,24.27
2989.08,-0.01,80.76,44.915,6.3099,24.27
3342.58,0.08,80.76,44.915,9.0883,24.27
3745.13,3.15,80.76,44.915,9.994,24.27
3731.21,6,80.76,44.915,13.1402,24.27
3594.21,6.6,80.76,44.915,10.0959,24.27
4023.71,6.59,80.76,44.915,14.274,24.27
4129.79,13.59,80.76,44.915,12.0599,24.27
4070.33,13.73,80.76,44.915,11.0725,24.27
3728.6,14.52,80.76,44.915,13.0143,24.27
3697.65,15.48,80.76,44.915,14.2457,24.27
3691.55,17.35,80.76,44.915,12.353,24.27
3724.78,33.73,80.76,44.915,11.0651,24.27
4275.54,45.72,80.76,44.915,12.2922,24.27
4251.31,28.92,80.76,44.915,12.9388,24.27
4309.31,15.14,80.76,44.915,13.5158,24.27
3837.44,6.6,80.76,44.915,12.1635,24.27
3768.89,5.79,80.76,44.915,10.5905,24.27
3631.75,2.54,80.76,44.915,6.2337,24.27
3519.97,2.39,80.76,44.915,6.3759,24.27
3498.92,4.11,80.76,76.072,5.8873,24.27
3496.64,3.46,80.76,76.072,5.4298,24.27
3548.55,4.11,80.76,76.072,5.2845,24.27
3561.53,3.17,80.76,76.072,5.8805,24.27
3475.84,3.27,80.76,76.072,6.3682,24.27
3539.98,5.8,80.76,76.072,5.414,24.27
3787.35,6.59,80.76,76.072,9.4586,24.27
3988.19,10.01,80.76,76.072,9.9846,24.27
4026.78,8.3,80.76,76.072,11.3593,24.27
3941.12,18.85,80.76,76.072,11.5936,24.27
4270.77,21.67,80.76,76.072,12.4617,24.27
4200.48,30,78.8,76.072,11.9847,24.27
4082.24,30.42,78.14,76.072,12.4737,24.27
3735.9,20.82,78.14,76.072,11.9515,24.27
3810.33,20.1,78.14,76.072,12.6459,24.27
4011.36,45.08,78.14,76.072,11.2897,24.27
4005.13,116.05,78.14,76.072,12.9936,24.27
4607.36,6.59,78.14,76.072,13.3713,24.27
4767.1,10.51,78.14,76.072,12.2375,24.27
4973.4,10.67,78.14,76.072,11.5473,24.27
4395.12,6.6,78.14,76.072,11.9129,24.27
4189.53,6.59,78.14,76.072,9.4574,24.27
3993.79,5.99,78.14,76.072,5.6972,24.27
3853.77,5.29,78.14,76.072,6.216,24.27
3869.88,6,78.14,57.647,6.8987,24.27
3922.46,6.6,78.14,57.647,7.0501,24.27
3857.6,6.6,78.14,57.647,6.8184,24.27
3777.08,16.02,78.14,57.647,6.9271,24.27
3685.69,16.94,78.14,57.647,7.1013,24.27
3859.94,40.41,78.14,57.647,7.1841,24.27
4315.97,125.22,78.14,57.647,12.4513,24.27
4361.28,146.62,78.14,57.647,9.5311,24.27
4244.33,138.19,78.14,57.647,15.4683,24.27
3992.5,120.83,78.14,57.647,17.9995,24.27
4219.24,100.58,78.14,57.647,15.1833,24.27
4150.72,98.89,78.14,57.647,13.9396,24.27
4135.2,96.96,78.14,57.647,15.5272,24.27
3893.64,105.28,78.14,57.647,17.5964,24.27
3979.72,106.7,78.14,57.647,14.4348,24.27
4102.42,139.73,78.14,57.647,17.3168,24.27
4128.52,191.97,78.14,57.647,15.2199,24.27
4777.08,297.64,78.14,57.647,15.4459,24.27
4984.74,247.29,78.14,57.647,14.6968,24.27
4972.52,159.61,78.14,57.647,13.922,24.27
4503,120.64,78.14,57.647,12.1763,24.27
4619.15,103.41,78.14,57.647,12.8214,24.27
