Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1328714,-,-,-,56.97,24.06,0,8,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2015,7,10,8,30,163,0,15.200000000000001
2015,7,10,9,30,225,0,15.8
2015,7,10,10,30,301,1,16.400000000000002
2015,7,10,11,30,470,95,16.7
2015,7,10,12,30,115,0,16.7
2015,7,10,13,30,161,0,16.5
2015,7,10,14,30,92,0,16.1
2015,7,10,15,30,137,0,15.4
2015,7,10,16,30,211,120,14.5
2015,7,10,17,30,119,50,13.700000000000001
2015,7,10,18,30,10,0,13
2015,7,10,19,30,0,0,12.700000000000001
2015,7,10,20,30,0,0,12.600000000000001
2015,7,10,21,30,0,0,12.600000000000001
2015,7,10,22,30,0,0,12.600000000000001
2015,7,10,23,30,0,0,12.5
2015,7,11,0,30,0,0,12.5
2015,7,11,1,30,0,0,12.5
2015,7,11,2,30,7,0,12.8
2015,7,11,3,30,3,0,13.5
2015,7,11,4,30,166,53,14.4
2015,7,11,5,30,271,114,15.100000000000001
2015,7,11,6,30,302,49,15.700000000000001
2015,7,11,7,30,380,72,16.3
2015,7,11,8,30,335,14,17.1
2015,7,11,9,30,339,6,17.900000000000002
2015,7,11,10,30,478,98,18.5
2015,7,11,11,30,810,856,18.900000000000002
2015,7,11,12,30,761,846,19.1
2015,7,11,13,30,676,824,19
2015,7,11,14,30,566,793,18.7
2015,7,11,15,30,434,735,18.3
2015,7,11,16,30,295,644,17.7
2015,7,11,17,30,162,499,16.6
2015,7,11,18,30,55,266,15.4
2015,7,11,19,30,0,0,14.600000000000001
2015,7,11,20,30,0,0,14.100000000000001
2015,7,11,21,30,0,0,13.700000000000001
2015,7,11,22,30,0,0,13.4
2015,7,11,23,30,0,0,13.200000000000001
2015,7,12,0,30,0,0,13.100000000000001
2015,7,12,1,30,0,0,13
2015,7,12,2,30,2,0,13.3
2015,7,12,3,30,67,1,14
2015,7,12,4,30,175,90,15
2015,7,12,5,30,366,675,15.9
2015,7,12,6,30,503,749,16.7
2015,7,12,7,30,399,82,17.400000000000002
2015,7,12,8,30,317,7,17.900000000000002
2015,7,12,9,30,200,0,18.2
2015,7,12,10,30,220,0,18.400000000000002
2015,7,12,11,30,563,142,18.5
2015,7,12,12,30,536,138,18.5
2015,7,12,13,30,392,63,18.3
2015,7,12,14,30,454,230,18
2015,7,12,15,30,418,637,17.5
2015,7,12,16,30,283,548,16.8
2015,7,12,17,30,154,410,15.600000000000001
2015,7,12,18,30,50,203,14
2015,7,12,19,30,0,0,13
2015,7,12,20,30,0,0,12.5
2015,7,12,21,30,0,0,12
2015,7,12,22,30,0,0,11.700000000000001
2015,7,12,23,30,0,0,11.4
2015,7,13,0,30,0,0,11.100000000000001
2015,7,13,1,30,0,0,11
2015,7,13,2,30,18,93,11.9
2015,7,13,3,30,101,352,13.600000000000001
2015,7,13,4,30,224,541,14.600000000000001
2015,7,13,5,30,364,665,15.200000000000001
2015,7,13,6,30,501,744,15.8
2015,7,13,7,30,418,101,16.3
2015,7,13,8,30,406,57,16.7
2015,7,13,9,30,545,133,17
2015,7,13,10,30,815,823,17.400000000000002
2015,7,13,11,30,804,822,17.6
2015,7,13,12,30,746,772,17.8
2015,7,13,13,30,664,755,17.8
2015,7,13,14,30,432,177,17.6
2015,7,13,15,30,423,670,17.2
2015,7,13,16,30,135,2,16.6
2015,7,13,17,30,155,444,15.5
2015,7,13,18,30,5,0,14.100000000000001
2015,7,13,19,30,0,0,13.4
2015,7,13,20,30,0,0,13.100000000000001
2015,7,13,21,30,0,0,12.8
2015,7,13,22,30,0,0,12.5
2015,7,13,23,30,0,0,12.100000000000001
2015,7,14,0,30,0,0,11.8
2015,7,14,1,30,0,0,11.5
2015,7,14,2,30,17,93,11.9
2015,7,14,3,30,100,361,13.200000000000001
2015,7,14,4,30,224,553,14.3
2015,7,14,5,30,363,677,15.200000000000001
2015,7,14,6,30,502,759,15.9
2015,7,14,7,30,341,53,16.6
2015,7,14,8,30,428,81,17.2
2015,7,14,9,30,523,123,17.900000000000002
2015,7,14,10,30,535,123,18.5
2015,7,14,11,30,625,234,19
2015,7,14,12,30,630,321,19.200000000000003
2015,7,14,13,30,452,110,19.200000000000003
2015,7,14,14,30,398,121,19.1
2015,7,14,15,30,315,117,18.6
2015,7,14,16,30,291,634,17.8
2015,7,14,17,30,158,490,16.400000000000002
2015,7,14,18,30,12,0,14.600000000000001
2015,7,14,19,30,0,0,13.700000000000001
2015,7,14,20,30,0,0,13.4
2015,7,14,21,30,0,0,13
2015,7,14,22,30,0,0,12.600000000000001
2015,7,14,23,30,0,0,12.3
2015,7,15,0,30,0,0,12.100000000000001
2015,7,15,1,30,0,0,11.8
2015,7,15,2,30,6,0,12.200000000000001
2015,7,15,3,30,73,6,13.5
2015,7,15,4,30,181,133,14.9
2015,7,15,5,30,277,134,16.1
2015,7,15,6,30,325,65,17.1
2015,7,15,7,30,412,90,17.900000000000002
2015,7,15,8,30,582,438,18.5
2015,7,15,9,30,673,540,19
2015,7,15,10,30,706,542,19.400000000000002
2015,7,15,11,30,806,836,19.6
2015,7,15,12,30,757,826,19.6
2015,7,15,13,30,670,799,19.5
2015,7,15,14,30,482,447,19.3
2015,7,15,15,30,422,681,18.7
2015,7,15,16,30,282,579,17.900000000000002
2015,7,15,17,30,151,424,16.7
2015,7,15,18,30,47,191,15.200000000000001
2015,7,15,19,30,0,0,14.5
2015,7,15,20,30,0,0,14.100000000000001
2015,7,15,21,30,0,0,13.5
2015,7,15,22,30,0,0,12.700000000000001
2015,7,15,23,30,0,0,12.100000000000001
2015,7,16,0,30,0,0,11.700000000000001
2015,7,16,1,30,0,0,11.5
2015,7,16,2,30,14,65,12.200000000000001
2015,7,16,3,30,93,313,13.5
2015,7,16,4,30,214,509,14.600000000000001
2015,7,16,5,30,353,643,15.700000000000001
2015,7,16,6,30,491,728,16.900000000000002
2015,7,16,7,30,618,786,17.900000000000002
2015,7,16,8,30,719,823,18.7
2015,7,16,9,30,783,831,19.400000000000002
2015,7,16,10,30,812,837,19.900000000000002
2015,7,16,11,30,574,259,20.1
2015,7,16,12,30,144,0,20
2015,7,16,13,30,403,72,19.5
2015,7,16,14,30,219,2,18.7
2015,7,16,15,30,194,9,18
2015,7,16,16,30,140,2,17.3
2015,7,16,17,30,34,0,16.2
2015,7,16,18,30,47,237,14.8
2015,7,16,19,30,0,0,13.700000000000001
2015,7,16,20,30,0,0,13
2015,7,16,21,30,0,0,12.3
2015,7,16,22,30,0,0,11.600000000000001
2015,7,16,23,30,0,0,11.200000000000001
2015,7,17,0,30,0,0,11.100000000000001
2015,7,17,1,30,0,0,11.200000000000001
2015,7,17,2,30,6,0,11.700000000000001
2015,7,17,3,30,3,0,12.5
2015,7,17,4,30,181,156,13.8
2015,7,17,5,30,235,47,15.4
2015,7,17,6,30,363,135,16.900000000000002
2015,7,17,7,30,618,804,18
2015,7,17,8,30,40,0,18.6
2015,7,17,9,30,518,120,18.400000000000002
2015,7,17,10,30,464,70,17.5
2015,7,17,11,30,559,149,17
2015,7,17,12,30,140,1,16.900000000000002
2015,7,17,13,30,555,462,16.900000000000002
2015,7,17,14,30,557,780,16.7
2015,7,17,15,30,273,54,16.3
2015,7,17,16,30,286,644,15.8
2015,7,17,17,30,154,501,15
2015,7,17,18,30,47,257,14
2015,7,17,19,30,0,0,13.5
2015,7,17,20,30,0,0,13.3
2015,7,17,21,30,0,0,13.200000000000001
2015,7,17,22,30,0,0,13
2015,7,17,23,30,0,0,13
2015,7,18,0,30,0,0,12.9
2015,7,18,1,30,0,0,12.9
2015,7,18,2,30,6,0,13.3
2015,7,18,3,30,94,362,14.3
2015,7,18,4,30,182,183,15.100000000000001
2015,7,18,5,30,284,264,16
2015,7,18,6,30,402,392,16.7
2015,7,18,7,30,537,538,17.3
2015,7,18,8,30,618,570,18
2015,7,18,9,30,651,477,18.6
2015,7,18,10,30,607,296,18.900000000000002
2015,7,18,11,30,420,71,19.200000000000003
2015,7,18,12,30,455,133,19.400000000000002
2015,7,18,13,30,221,6,19
2015,7,18,14,30,101,1,18.2
2015,7,18,15,30,205,23,17.5
2015,7,18,16,30,177,29,17
2015,7,18,17,30,83,6,16.7
2015,7,18,18,30,7,0,16.5
2015,7,18,19,30,0,0,16.2
2015,7,18,20,30,0,0,15.700000000000001
2015,7,18,21,30,0,0,15.3
2015,7,18,22,30,0,0,14.8
2015,7,18,23,30,0,0,14.600000000000001
2015,7,19,0,30,0,0,14.5
2015,7,19,1,30,0,0,14.600000000000001
2015,7,19,2,30,10,27,14.9
2015,7,19,3,30,85,267,15.3
2015,7,19,4,30,205,482,16.1
2015,7,19,5,30,347,636,17.1
2015,7,19,6,30,490,743,17.900000000000002
2015,7,19,7,30,620,819,18.5
2015,7,19,8,30,725,862,18.8
2015,7,19,9,30,788,854,19
2015,7,19,10,30,606,195,19.200000000000003
2015,7,19,11,30,811,870,19.3
2015,7,19,12,30,759,849,19.200000000000003
2015,7,19,13,30,531,338,18.8
2015,7,19,14,30,375,177,18.1
2015,7,19,15,30,333,272,17.3
2015,7,19,16,30,124,12,16.400000000000002
2015,7,19,17,30,36,0,15.5
2015,7,19,18,30,5,0,15
2015,7,19,19,30,0,0,14.700000000000001
2015,7,19,20,30,0,0,13.700000000000001
2015,7,19,21,30,0,0,12.5
2015,7,19,22,30,0,0,11.8
2015,7,19,23,30,0,0,11.600000000000001
2015,7,20,0,30,0,0,11.600000000000001
2015,7,20,1,30,0,0,11.700000000000001
2015,7,20,2,30,2,0,12
2015,7,20,3,30,34,0,12.5
2015,7,20,4,30,4,0,12.9
2015,7,20,5,30,88,2,13
2015,7,20,6,30,339,170,13.100000000000001
2015,7,20,7,30,190,6,13.3
2015,7,20,8,30,248,13,13.600000000000001
2015,7,20,9,30,95,0,14
2015,7,20,10,30,332,4,14.600000000000001
2015,7,20,11,30,321,3,15.200000000000001
2015,7,20,12,30,335,10,15.4
2015,7,20,13,30,184,0,15.5
2015,7,20,14,30,241,29,15.5
2015,7,20,15,30,282,146,15.4
2015,7,20,16,30,67,0,15.100000000000001
2015,7,20,17,30,11,0,14.5
2015,7,20,18,30,5,0,13.8
2015,7,20,19,30,0,0,13.3
2015,7,20,20,30,0,0,13
2015,7,20,21,30,0,0,12.9
2015,7,20,22,30,0,0,12.8
2015,7,20,23,30,0,0,12.700000000000001
2015,7,21,0,30,0,0,12.600000000000001
2015,7,21,1,30,0,0,12.600000000000001
2015,7,21,2,30,0,0,13.100000000000001
2015,7,21,3,30,84,324,14.3
2015,7,21,4,30,204,524,15.200000000000001
2015,7,21,5,30,344,659,16.2
2015,7,21,6,30,483,743,17.3
2015,7,21,7,30,610,802,18.3
2015,7,21,8,30,710,838,19.3
2015,7,21,9,30,782,872,19.900000000000002
2015,7,21,10,30,584,186,20.3
2015,7,21,11,30,631,277,20.1
2015,7,21,12,30,499,207,19.700000000000003
2015,7,21,13,30,171,0,19.400000000000002
2015,7,21,14,30,393,224,19.200000000000003
2015,7,21,15,30,409,704,19
2015,7,21,16,30,270,613,18.400000000000002
2015,7,21,17,30,5,0,17.5
2015,7,21,18,30,9,0,16.6
2015,7,21,19,30,0,0,16.1
2015,7,21,20,30,0,0,16
2015,7,21,21,30,0,0,15.8
2015,7,21,22,30,0,0,15.600000000000001
2015,7,21,23,30,0,0,15.3
2015,7,22,0,30,0,0,15.100000000000001
2015,7,22,1,30,0,0,14.8
2015,7,22,2,30,0,0,14.8
2015,7,22,3,30,84,362,15.4
2015,7,22,4,30,161,94,16.3
2015,7,22,5,30,114,0,17.1
2015,7,22,6,30,49,0,17.900000000000002
2015,7,22,7,30,242,3,18.5
2015,7,22,8,30,216,0,19
2015,7,22,9,30,165,0,19.400000000000002
2015,7,22,10,30,497,108,19.8
2015,7,22,11,30,249,1,19.8
2015,7,22,12,30,533,162,19.400000000000002
2015,7,22,13,30,469,143,19
2015,7,22,14,30,239,7,18.8
2015,7,22,15,30,109,0,18.6
2015,7,22,16,30,26,0,18
2015,7,22,17,30,138,437,16.900000000000002
2015,7,22,18,30,36,165,15.5
2015,7,22,19,30,0,0,14.8
2015,7,22,20,30,0,0,14.5
2015,7,22,21,30,0,0,14
2015,7,22,22,30,0,0,13.700000000000001
2015,7,22,23,30,0,0,13.4
2015,7,23,0,30,0,0,13.3
2015,7,23,1,30,0,0,13
2015,7,23,2,30,0,0,13.200000000000001
2015,7,23,3,30,7,0,13.9
2015,7,23,4,30,124,45,14.700000000000001
2015,7,23,5,30,267,226,15.9
2015,7,23,6,30,260,52,17.3
2015,7,23,7,30,391,154,18.5
2015,7,23,8,30,415,140,18.8
2015,7,23,9,30,189,2,18.900000000000002
2015,7,23,10,30,195,2,18.8
2015,7,23,11,30,246,6,18.3
2015,7,23,12,30,135,0,18.2
2015,7,23,13,30,323,23,18.5
2015,7,23,14,30,66,0,18.8
2015,7,23,15,30,198,11,19.1
2015,7,23,16,30,254,505,18.8
2015,7,23,17,30,20,0,17.8
2015,7,23,18,30,35,188,16.1
2015,7,23,19,30,0,0,14.9
2015,7,23,20,30,0,0,14.200000000000001
2015,7,23,21,30,0,0,14.100000000000001
2015,7,23,22,30,0,0,14.100000000000001
2015,7,23,23,30,0,0,14.100000000000001
2015,7,24,0,30,0,0,13.9
2015,7,24,1,30,0,0,13.700000000000001
2015,7,24,2,30,0,0,13.700000000000001
2015,7,24,3,30,79,329,14.4
2015,7,24,4,30,203,560,15.200000000000001
2015,7,24,5,30,345,690,16
2015,7,24,6,30,486,773,16.8
2015,7,24,7,30,617,835,17.6
2015,7,24,8,30,721,874,18.3
2015,7,24,9,30,793,899,19
2015,7,24,10,30,826,914,19.400000000000002
2015,7,24,11,30,816,914,19.6
2015,7,24,12,30,762,888,19.5
2015,7,24,13,30,671,849,19.200000000000003
2015,7,24,14,30,550,790,18.5
2015,7,24,15,30,413,721,17.7
2015,7,24,16,30,270,616,17.1
2015,7,24,17,30,135,443,15.8
2015,7,24,18,30,33,177,14.5
2015,7,24,19,30,0,0,13.8
2015,7,24,20,30,0,0,13.100000000000001
2015,7,24,21,30,0,0,12.4
2015,7,24,22,30,0,0,11.8
2015,7,24,23,30,0,0,11.3
2015,7,25,0,30,0,0,11.100000000000001
2015,7,25,1,30,0,0,11.200000000000001
2015,7,25,2,30,0,0,11.5
2015,7,25,3,30,8,0,12.5
2015,7,25,4,30,198,556,14
2015,7,25,5,30,336,681,15.5
2015,7,25,6,30,475,762,16.8
2015,7,25,7,30,532,581,17.900000000000002
2015,7,25,8,30,697,842,19
2015,7,25,9,30,758,834,20
2015,7,25,10,30,668,603,20.700000000000003
2015,7,25,11,30,677,572,20.900000000000002
2015,7,25,12,30,574,372,21
2015,7,25,13,30,552,490,21.200000000000003
2015,7,25,14,30,514,705,21.3
2015,7,25,15,30,342,352,20.900000000000002
2015,7,25,16,30,179,109,20.1
2015,7,25,17,30,19,0,19.200000000000003
2015,7,25,18,30,3,0,18.400000000000002
2015,7,25,19,30,0,0,18
2015,7,25,20,30,0,0,17.900000000000002
2015,7,25,21,30,0,0,17.400000000000002
2015,7,25,22,30,0,0,17
2015,7,25,23,30,0,0,17
2015,7,26,0,30,0,0,17.1
2015,7,26,1,30,0,0,16.900000000000002
2015,7,26,2,30,0,0,16.8
2015,7,26,3,30,7,0,17.3
2015,7,26,4,30,32,0,18.3
2015,7,26,5,30,189,53,19.6
2015,7,26,6,30,197,20,20.8
2015,7,26,7,30,314,88,21.5
2015,7,26,8,30,359,52,21.8
2015,7,26,9,30,357,42,21.6
2015,7,26,10,30,317,19,20.900000000000002
2015,7,26,11,30,358,39,20
2015,7,26,12,30,422,111,19.5
2015,7,26,13,30,380,74,19.3
2015,7,26,14,30,403,179,19.1
2015,7,26,15,30,173,19,18.5
2015,7,26,16,30,124,3,17.5
2015,7,26,17,30,125,411,16.2
2015,7,26,18,30,12,0,14.9
2015,7,26,19,30,0,0,14
2015,7,26,20,30,0,0,13.4
2015,7,26,21,30,0,0,13.100000000000001
2015,7,26,22,30,0,0,12.700000000000001
2015,7,26,23,30,0,0,12.100000000000001
2015,7,27,0,30,0,0,11.600000000000001
2015,7,27,1,30,0,0,11.3
2015,7,27,2,30,0,0,11.4
2015,7,27,3,30,74,341,12.3
2015,7,27,4,30,197,570,13.600000000000001
2015,7,27,5,30,339,702,15.200000000000001
2015,7,27,6,30,482,785,16.400000000000002
2015,7,27,7,30,609,844,17.2
2015,7,27,8,30,433,89,17.900000000000002
2015,7,27,9,30,777,883,18.6
2015,7,27,10,30,572,171,19.200000000000003
2015,7,27,11,30,391,29,19.6
2015,7,27,12,30,241,0,19.900000000000002
2015,7,27,13,30,474,148,19.8
2015,7,27,14,30,330,54,19.6
2015,7,27,15,30,251,37,19.3
2015,7,27,16,30,181,39,18.7
2015,7,27,17,30,4,0,17.900000000000002
2015,7,27,18,30,5,0,17.400000000000002
2015,7,27,19,30,0,0,17.1
2015,7,27,20,30,0,0,16.6
2015,7,27,21,30,0,0,15.9
2015,7,27,22,30,0,0,15.3
2015,7,27,23,30,0,0,15
2015,7,28,0,30,0,0,14.8
2015,7,28,1,30,0,0,14.5
2015,7,28,2,30,0,0,14.4
2015,7,28,3,30,6,0,14.4
2015,7,28,4,30,65,3,14.5
2015,7,28,5,30,123,7,15.200000000000001
2015,7,28,6,30,285,96,16.2
2015,7,28,7,30,419,221,16.900000000000002
2015,7,28,8,30,508,252,17.3
2015,7,28,9,30,228,5,17.8
2015,7,28,10,30,195,2,18.3
2015,7,28,11,30,415,74,18.7
2015,7,28,12,30,290,18,19.1
2015,7,28,13,30,137,0,19
2015,7,28,14,30,350,148,18.400000000000002
2015,7,28,15,30,271,132,17.6
2015,7,28,16,30,30,0,16.8
2015,7,28,17,30,62,3,16.2
2015,7,28,18,30,4,0,15.9
2015,7,28,19,30,0,0,15.600000000000001
2015,7,28,20,30,0,0,15.4
2015,7,28,21,30,0,0,15
2015,7,28,22,30,0,0,14.600000000000001
2015,7,28,23,30,0,0,14.3
2015,7,29,0,30,0,0,14
2015,7,29,1,30,0,0,13.700000000000001
2015,7,29,2,30,0,0,13.600000000000001
2015,7,29,3,30,18,0,13.8
2015,7,29,4,30,97,3,14.3
2015,7,29,5,30,241,197,15.100000000000001
2015,7,29,6,30,178,2,16
2015,7,29,7,30,326,50,16.7
2015,7,29,8,30,495,300,17.5
2015,7,29,9,30,36,0,18.3
2015,7,29,10,30,187,2,18.8
2015,7,29,11,30,533,249,19
2015,7,29,12,30,519,316,19
2015,7,29,13,30,271,5,19
2015,7,29,14,30,44,0,18.8
2015,7,29,15,30,47,0,18.400000000000002
2015,7,29,16,30,108,1,17.6
2015,7,29,17,30,4,0,16.400000000000002
2015,7,29,18,30,22,111,15.100000000000001
2015,7,29,19,30,0,0,14.3
2015,7,29,20,30,0,0,13.600000000000001
2015,7,29,21,30,0,0,13
2015,7,29,22,30,0,0,12.600000000000001
2015,7,29,23,30,0,0,12.200000000000001
2015,7,30,0,30,0,0,11.8
2015,7,30,1,30,0,0,11.600000000000001
2015,7,30,2,30,0,0,11.8
2015,7,30,3,30,3,0,12.4
2015,7,30,4,30,4,0,12.8
2015,7,30,5,30,191,39,13.600000000000001
2015,7,30,6,30,191,3,14.4
2015,7,30,7,30,166,0,15.200000000000001
2015,7,30,8,30,499,158,15.8
2015,7,30,9,30,577,355,16.3
2015,7,30,10,30,372,42,16.7
2015,7,30,11,30,559,294,16.900000000000002
2015,7,30,12,30,21,0,16.7
2015,7,30,13,30,527,419,16.400000000000002
2015,7,30,14,30,262,39,16.2
2015,7,30,15,30,282,145,15.8
2015,7,30,16,30,31,0,15.200000000000001
2015,7,30,17,30,45,1,14.200000000000001
2015,7,30,18,30,7,0,13.100000000000001
2015,7,30,19,30,0,0,12.600000000000001
2015,7,30,20,30,0,0,12.3
2015,7,30,21,30,0,0,12
2015,7,30,22,30,0,0,11.9
2015,7,30,23,30,0,0,11.9
2015,7,31,0,30,0,0,11.9
2015,7,31,1,30,0,0,11.9
2015,7,31,2,30,0,0,12.100000000000001
2015,7,31,3,30,24,0,12.600000000000001
2015,7,31,4,30,65,1,13.600000000000001
2015,7,31,5,30,45,0,14.9
2015,7,31,6,30,236,24,16.1
2015,7,31,7,30,212,1,17.1
2015,7,31,8,30,215,1,17.900000000000002
2015,7,31,9,30,549,304,18.400000000000002
2015,7,31,10,30,240,1,18.8
2015,7,31,11,30,463,148,18.900000000000002
2015,7,31,12,30,494,283,18.8
2015,7,31,13,30,309,45,18.7
2015,7,31,14,30,364,217,18.5
2015,7,31,15,30,389,742,18.2
2015,7,31,16,30,249,648,17.6
2015,7,31,17,30,117,483,16.3
2015,7,31,18,30,21,181,15.100000000000001
2015,7,31,19,30,0,0,14.4
2015,7,31,20,30,0,0,13.700000000000001
2015,7,31,21,30,0,0,13.100000000000001
2015,7,31,22,30,0,0,12.700000000000001
2015,7,31,23,30,0,0,12.5
2018,8,1,0,30,0,0,20.6
2018,8,1,1,30,0,0,20.1
2018,8,1,2,30,0,0,19.900000000000002
2018,8,1,3,30,53,215,20.200000000000003
2018,8,1,4,30,164,444,20.900000000000002
2018,8,1,5,30,299,595,22.3
2018,8,1,6,30,437,692,23.6
2018,8,1,7,30,563,756,24.400000000000002
2018,8,1,8,30,666,800,25.1
2018,8,1,9,30,739,832,25.700000000000003
2018,8,1,10,30,773,848,26.200000000000003
2018,8,1,11,30,765,853,26.6
2018,8,1,12,30,716,840,26.900000000000002
2018,8,1,13,30,632,819,26.900000000000002
2018,8,1,14,30,516,777,26.8
2018,8,1,15,30,382,710,26.6
2018,8,1,16,30,241,604,25.8
2018,8,1,17,30,111,427,24.3
2018,8,1,18,30,18,130,22.8
2018,8,1,19,30,0,0,22
2018,8,1,20,30,0,0,21.400000000000002
2018,8,1,21,30,0,0,20.700000000000003
2018,8,1,22,30,0,0,19.900000000000002
2018,8,1,23,30,0,0,19.1
2018,8,2,0,30,0,0,18.400000000000002
2018,8,2,1,30,0,0,17.8
2018,8,2,2,30,0,0,17.900000000000002
2018,8,2,3,30,55,271,19
2018,8,2,4,30,170,510,20.200000000000003
2018,8,2,5,30,308,654,22
2018,8,2,6,30,448,745,24.1
2018,8,2,7,30,575,802,25.6
2018,8,2,8,30,677,837,26.5
2018,8,2,9,30,747,857,27.200000000000003
2018,8,2,10,30,775,862,27.8
2018,8,2,11,30,763,856,28.200000000000003
2018,8,2,12,30,706,821,28.400000000000002
2018,8,2,13,30,617,786,28.5
2018,8,2,14,30,499,729,28.6
2018,8,2,15,30,308,330,28.3
2018,8,2,16,30,199,251,27.5
2018,8,2,17,30,4,0,26.700000000000003
2018,8,2,18,30,6,0,25.900000000000002
2018,8,2,19,30,0,0,24.900000000000002
2018,8,2,20,30,0,0,24
2018,8,2,21,30,0,0,23.3
2018,8,2,22,30,0,0,22.700000000000003
2018,8,2,23,30,0,0,22.3
2018,8,3,0,30,0,0,21.900000000000002
2018,8,3,1,30,0,0,21.5
2018,8,3,2,30,0,0,21.400000000000002
2018,8,3,3,30,16,0,21.700000000000003
2018,8,3,4,30,31,0,22.200000000000003
2018,8,3,5,30,236,123,22.8
2018,8,3,6,30,393,461,23.6
2018,8,3,7,30,443,267,24.900000000000002
2018,8,3,8,30,492,254,26.1
2018,8,3,9,30,632,441,26.900000000000002
2018,8,3,10,30,605,358,27.5
2018,8,3,11,30,718,711,27.700000000000003
2018,8,3,12,30,672,698,27.700000000000003
2018,8,3,13,30,596,706,27.3
2018,8,3,14,30,490,696,26.6
2018,8,3,15,30,365,658,25.6
2018,8,3,16,30,230,571,24.1
2018,8,3,17,30,102,389,22.3
2018,8,3,18,30,14,89,20.700000000000003
2018,8,3,19,30,0,0,19.900000000000002
2018,8,3,20,30,0,0,19.400000000000002
2018,8,3,21,30,0,0,18.900000000000002
2018,8,3,22,30,0,0,18.7
2018,8,3,23,30,0,0,18.6
2018,8,4,0,30,0,0,18.3
2018,8,4,1,30,0,0,17.900000000000002
2018,8,4,2,30,0,0,17.8
2018,8,4,3,30,49,245,18.8
2018,8,4,4,30,162,501,20
2018,8,4,5,30,298,649,21.700000000000003
2018,8,4,6,30,435,735,23.200000000000003
2018,8,4,7,30,484,482,24.400000000000002
2018,8,4,8,30,658,817,25.3
2018,8,4,9,30,618,541,26
2018,8,4,10,30,617,443,26.5
2018,8,4,11,30,66,0,26.6
2018,8,4,12,30,334,69,26.400000000000002
2018,8,4,13,30,109,1,26.200000000000003
2018,8,4,14,30,274,71,25.900000000000002
2018,8,4,15,30,306,342,25.200000000000003
2018,8,4,16,30,175,132,24
2018,8,4,17,30,23,0,22.6
2018,8,4,18,30,2,0,21.5
2018,8,4,19,30,0,0,20.900000000000002
2018,8,4,20,30,0,0,20.400000000000002
2018,8,4,21,30,0,0,19.900000000000002
2018,8,4,22,30,0,0,19.6
2018,8,4,23,30,0,0,19.3
2018,8,5,0,30,0,0,19.1
2018,8,5,1,30,0,0,19
2018,8,5,2,30,0,0,19
2018,8,5,3,30,43,186,19.400000000000002
2018,8,5,4,30,153,439,20.1
2018,8,5,5,30,287,598,21.1
2018,8,5,6,30,426,703,22.1
2018,8,5,7,30,212,2,22.900000000000002
2018,8,5,8,30,655,809,23.6
2018,8,5,9,30,727,849,24.1
2018,8,5,10,30,646,564,24.5
2018,8,5,11,30,578,401,24.8
2018,8,5,12,30,697,837,25
2018,8,5,13,30,611,814,24.900000000000002
2018,8,5,14,30,346,204,24.6
2018,8,5,15,30,153,17,24
2018,8,5,16,30,62,0,22.900000000000002
2018,8,5,17,30,4,0,21.5
2018,8,5,18,30,1,0,20.3
2018,8,5,19,30,0,0,19.6
2018,8,5,20,30,0,0,18.900000000000002
2018,8,5,21,30,0,0,18.3
2018,8,5,22,30,0,0,17.7
2018,8,5,23,30,0,0,17.2
2018,8,6,0,30,0,0,16.8
2018,8,6,1,30,0,0,16.6
2018,8,6,2,30,0,0,16.900000000000002
2018,8,6,3,30,28,0,17.5
2018,8,6,4,30,120,56,18.2
2018,8,6,5,30,210,122,19.200000000000003
2018,8,6,6,30,334,273,20.900000000000002
2018,8,6,7,30,557,793,22.5
2018,8,6,8,30,555,526,23.400000000000002
2018,8,6,9,30,374,42,23.900000000000002
2018,8,6,10,30,509,220,24.1
2018,8,6,11,30,440,88,24
2018,8,6,12,30,448,182,23.700000000000003
2018,8,6,13,30,292,22,23.400000000000002
2018,8,6,14,30,393,329,23
2018,8,6,15,30,280,236,22.200000000000003
2018,8,6,16,30,142,56,21.200000000000003
2018,8,6,17,30,88,316,20.3
2018,8,6,18,30,0,0,19.400000000000002
2018,8,6,19,30,0,0,18.6
2018,8,6,20,30,0,0,17.900000000000002
2018,8,6,21,30,0,0,17.3
