thermal_demand;electricity_price;co2_price;gas_price
8132.19;120.37;89.25;78.694
8369.04;151.45;89.25;78.694
8544.42;192.43;89.25;78.694
8653.69;219.12;89.25;78.694
8668.73;169.66;89.25;78.694
8756.82;133.05;89.25;78.694
8964.95;133;93.3;78.694
8955.46;131.04;94.65;78.694
8393.64;120.57;94.65;78.694
8596.57;117.45;94.65;78.694
8679.21;117.81;94.65;78.694
8814.74;119.04;94.65;78.694
9437.74;128.44;94.65;78.694
9351.07;151.28;94.65;78.694
9554.67;119.27;94.65;78.694
8767.52;106.86;94.65;78.694
8626.79;108.21;94.65;78.694
8320.24;105.57;94.65;78.694
8270.54;87.38;94.65;78.694
7937.88;98.96;94.65;82.064
7736.24;88.81;94.65;82.064
7875.73;65.56;94.65;82.064
7986.21;49.98;94.65;82.064
8204.64;57.59;94.65;82.064
8355.28;63.11;94.65;82.064
8879.77;84.95;94.65;82.064
8945.87;114.57;94.65;82.064
8653.57;115.88;94.65;82.064
8311.72;135.14;94.65;82.064
8536.92;102.51;94.65;82.064
8367.57;114.34;94.65;82.064
8301.13;88.77;94.65;82.064
8241.18;74.32;94.65;82.064
8331.87;69.03;94.65;82.064
8504.42;87.82;94.65;82.064
8705.99;120.12;94.65;82.064
9454.14;150.6;94.65;82.064
9506.49;146.6;94.65;82.064
9360.70;115.86;94.65;82.064
8718.39;106.12;94.65;82.064
8348.52;39.87;94.65;82.064
7973.83;31.98;94.65;82.064
7855.79;10.98;94.65;82.064
7770.23;10.36;94.65;82.064
7857.93;9.23;94.65;82.064
8052.22;5.8;94.65;82.064
7980.93;0.17;94.65;82.064
8098.65;1.38;94.65;82.064
8169.91;7.45;94.65;82.064
8702.05;0.12;94.65;82.064
8716.72;4.2;94.65;82.064
8433.71;10.84;94.65;82.064
7949.05;12.36;94.65;82.064
8082.13;13.75;94.65;82.064
8261.23;20.68;94.65;82.064
8038.06;85.2;94.65;82.064
7807.30;90.23;94.65;82.064
8018.62;70.05;94.65;82.064
8071.16;70.02;94.65;82.064
8092.42;94.93;94.65;82.064
8714.86;116.52;94.65;82.064
8632.53;125;94.65;82.064
8553.60;118.7;94.65;82.064
8021.90;102.05;94.65;82.064
7890.06;90.35;94.65;82.064
7714.20;112.47;94.65;82.064
7573.78;94.96;94.65;82.064
7590.06;20.04;94.65;82.235
7589.76;15.91;94.65;82.235
7716.93;14.27;94.65;82.235
7791.47;10.08;94.65;82.235
8145.00;13.8;94.65;82.235
8328.07;21;94.65;82.235
8672.30;60.9;94.65;82.235
8560.83;128.07;94.65;82.235
8348.53;130.17;94.65;82.235
8055.46;127.26;94.65;82.235
8135.72;95;94.65;82.235
8125.81;94.96;94.65;82.235
8207.26;70.43;94.65;82.235
7725.99;30.83;94.65;82.235
7692.60;22.05;94.65;82.235
7905.70;80.04;94.65;82.235
8287.41;108.08;94.65;82.235
9181.27;148.74;94.65;82.235
9146.48;169.94;94.65;82.235
8974.47;160.1;94.65;82.235
8224.88;155.01;94.65;82.235
8269.78;129.64;94.65;82.235
8259.36;123.16;94.65;82.235
7993.63;102.74;94.65;82.235
7945.37;121.96;94.65;78.596
7891.86;112.08;94.65;78.596
7935.30;107.86;94.65;78.596
7909.18;104.97;94.65;78.596
7977.41;104.12;94.65;78.596
8384.50;109.32;94.65;78.596
8714.42;134.05;94.65;78.596
8712.45;128.54;94.65;78.596
8419.04;146.16;94.65;78.596
8117.54;131.13;94.65;78.596
8232.04;120.06;94.65;78.596
8129.86;125.35;94.65;78.596
7847.55;122.14;94.65;78.596
7409.27;119.41;94.65;78.596
7770.30;123.95;94.65;78.596
8075.92;149;94.65;78.596
8322.50;161.94;94.65;78.596
9072.62;196.98;94.65;78.596
9189.92;209.56;94.65;78.596
9268.44;199.95;94.65;78.596
8601.97;182.94;94.65;78.596
8259.86;139.82;94.65;78.596
8125.14;132.71;94.65;78.596
7990.52;123.39;94.65;78.596
7913.92;115.08;94.65;79.451
7874.41;114.87;94.65;79.451
7777.56;118.79;94.65;79.451
7565.38;109.58;94.65;79.451
7728.47;116.95;94.65;79.451
8127.52;119.34;94.65;79.451
8837.69;139.38;94.65;79.451
9131.09;177.16;94.65;79.451
8859.04;180.64;94.65;79.451
8359.54;179.5;94.65;79.451
8549.94;127.06;94.65;79.451
8366.77;122.01;94.65;79.451
7986.07;123.35;94.65;79.451
7785.68;136.91;94.65;79.451
7943.37;149.42;94.65;79.451
8307.73;179.92;94.65;79.451
8596.51;189.95;94.65;79.451
9492.42;219;94.65;79.451
9571.58;249.12;94.65;79.451
9454.28;257.28;94.65;79.451
8936.82;231.79;94.65;79.451
8874.91;215.81;94.65;79.451
8598.12;211.79;94.65;79.451
8602.02;196.7;94.65;79.451
8577.96;200.46;94.65;75.915
8575.21;192.61;94.65;75.915
8511.49;185.1;94.65;75.915
8485.45;172.23;94.65;75.915
8642.57;172.91;94.65;75.915
8836.44;174.88;94.65;75.915
9183.20;203.67;94.65;75.915
9314.54;233.46;94.65;75.915
9281.18;240.32;94.65;75.915
9160.59;225.56;94.65;75.915
9155.92;199.99;94.65;75.915
8736.19;193.67;94.65;75.915
8704.19;169.97;94.65;75.915
8289.29;167.9;94.65;75.915
8242.74;176.35;94.65;75.915
8290.99;184.55;94.65;75.915
8421.95;195.98;94.65;75.915
8937.40;215.77;94.65;75.915
8957.37;229.58;94.65;75.915
8729.28;212.49;94.65;75.915
8061.70;187.28;94.65;75.915
7727.20;179.37;94.65;75.915
7735.93;176.91;94.65;75.915
7846.09;136.66;94.65;75.915
8033.07;180.01;94.65;74.39
8163.49;176.73;94.65;74.39
8302.94;168.87;94.65;74.39
8459.62;164.09;94.65;74.39
8470.16;165;94.65;74.39
8776.74;171.3;94.65;74.39
9094.84;196.95;94.65;74.39
9092.24;221.46;94.65;74.39
8929.70;221.78;94.65;74.39
8915.08;179.53;94.65;74.39
9301.92;151.36;94.65;74.39
9311.49;135.02;91.15;74.39
9135.18;128.35;89.98;74.39
8803.96;133.68;89.98;74.39
8722.65;140.61;89.98;74.39
9121.93;168.15;89.98;74.39
9055.98;191.92;89.98;74.39
9601.01;220.57;89.98;74.39
9690.14;243.35;89.98;74.39
9608.38;241.18;89.98;74.39
8900.54;221.31;89.98;74.39
8748.20;213.13;89.98;74.39
8667.81;205.48;89.98;74.39
8492.53;190.1;89.98;74.39
8420.61;195.91;89.98;75.533
8082.11;187.2;89.98;75.533
8227.27;184.89;89.98;75.533
8249.26;170.24;89.98;75.533
8132.38;166;89.98;75.533
8357.99;162.45;89.98;75.533
9235.98;160.64;89.98;75.533
9425.27;162.56;89.98;75.533
8801.73;157.24;89.98;75.533
8175.08;121.8;89.98;75.533
8168.19;115.76;89.98;75.533
7907.93;121.27;89.98;75.533
7531.66;97.47;89.98;75.533
7233.82;87.12;89.98;75.533
7264.38;89.83;89.98;75.533
7557.62;116.85;89.98;75.533
7798.34;171.56;89.98;75.533
8288.37;194.89;89.98;75.533
8316.74;191.8;89.98;75.533
8163.90;140.88;89.98;75.533
7558.91;121.12;89.98;75.533
7483.25;104.74;89.98;75.533
7281.41;109.29;89.98;75.533
7144.27;101.7;89.98;75.533
7058.04;88.07;89.98;75.533
7058.30;98.65;89.98;75.533
6959.86;99.78;89.98;75.533
7144.72;99.14;89.98;75.533
7528.30;104.22;89.98;75.533
7814.49;99.91;89.98;75.533
8353.31;93.99;89.98;75.533
8334.37;88.55;89.98;75.533
7833.66;88.06;89.98;75.533
7468.20;60;89.98;75.533
7625.44;73.03;89.98;75.533
7177.21;67.23;89.98;75.533
6956.28;30.08;89.98;75.533
6655.22;43.25;89.98;75.533
6772.72;50.12;89.98;75.533
7179.25;81.78;89.98;75.533
7516.76;92.47;89.98;75.533
8051.91;115.71;89.98;75.533
7998.29;119.11;89.98;75.533
7922.56;92.33;89.98;75.533
7302.79;87.18;89.98;75.533
7269.90;81.39;89.98;75.533
7132.52;88.59;89.98;75.533
6893.95;63.23;89.98;75.533
6854.86;46.55;89.98;75.554
6802.82;13.33;89.98;75.554
6644.47;12.94;89.98;75.554
6685.67;13.78;89.98;75.554
6644.22;35.25;89.98;75.554
6716.47;87.91;89.98;75.554
7228.32;104.25;89.98;75.554
7356.80;117.19;89.98;75.554
7000.17;117.11;89.98;75.554
6598.84;98.58;89.98;75.554
6709.23;94.91;89.98;75.554
6773.28;95.89;89.98;75.554
6647.07;98.52;89.98;75.554
6489.44;104.18;89.98;75.554
6647.87;107.01;89.98;75.554
6771.57;114.51;89.98;75.554
7081.95;144.52;89.98;75.554
7891.71;184.58;89.98;75.554
7826.76;197.13;89.98;75.554
7997.44;167.3;89.98;75.554
7900.74;148.44;89.98;75.554
7739.35;115.49;89.98;75.554
7402.63;123.05;89.98;75.554
7243.69;110.94;89.98;75.554
7004.40;112.68;89.98;81.19
6790.80;114.82;89.98;81.19
6806.62;112.3;89.98;81.19
6919.86;118.28;89.98;81.19
6960.35;126.86;89.98;81.19
7584.93;152.72;89.98;81.19
8192.64;204.2;89.98;81.19
8433.06;234.06;89.98;81.19
8229.63;250.06;89.98;81.19
7622.77;240;89.98;81.19
7695.97;220.43;89.98;81.19
7295.86;199.03;89.98;81.19
6925.12;182.56;89.98;81.19
6820.67;150.85;89.98;81.19
6965.03;149.28;89.98;81.19
7439.44;157.27;89.98;81.19
7855.51;145.26;89.98;81.19
8659.27;173.23;89.98;81.19
9023.73;174.29;89.98;81.19
8851.08;115.28;89.98;81.19
8029.32;105.31;89.98;81.19
7820.63;91.51;89.98;81.19
7663.19;101.91;89.98;81.19
7579.48;87.91;89.98;81.19
7448.76;94.68;89.98;72.742
7255.94;93.97;89.98;72.742
7260.74;99.45;89.98;72.742
7499.05;106.67;89.98;72.742
7703.62;103.6;89.98;72.742
7741.14;110.4;89.98;72.742
8073.48;134.02;89.98;72.742
8041.42;184.7;89.98;72.742
7690.95;194.83;89.98;72.742
7278.60;174.52;89.98;72.742
7373.63;137.84;89.98;72.742
7289.35;136.04;89.98;72.742
7097.37;118.22;89.98;72.742
6603.29;111.4;89.98;72.742
6777.95;105.65;89.98;72.742
7020.84;97.57;89.98;72.742
7254.06;99.11;89.98;72.742
7837.01;110.76;89.98;72.742
7880.17;118.61;89.98;72.742
7804.46;117.99;89.98;72.742
6936.90;102.9;89.98;72.742
6806.83;95.01;89.98;72.742
6588.46;95.01;89.98;72.742
6394.96;74.12;89.98;72.742
6398.13;17.92;89.98;69.371
6242.70;15.04;89.98;69.371
6289.21;15.02;89.98;69.371
6417.82;13.97;89.98;69.371
6587.14;15.04;89.98;69.371
6941.18;33.02;89.98;69.371
7330.48;90.93;89.98;69.371
7638.63;123.22;89.98;69.371
7878.49;107.23;89.98;69.371
7795.47;102.55;89.98;69.371
8122.66;95.06;89.98;69.371
7961.33;77.47;89.98;69.371
7973.79;65.06;89.98;69.371
7710.14;35.98;89.98;69.371
7613.55;42.68;89.98;69.371
7619.89;67.3;89.98;69.371
7640.29;86.08;89.98;69.371
8111.41;108.83;89.98;69.371
8133.97;110.63;89.98;69.371
7972.57;101.54;89.98;69.371
7357.79;86.9;89.98;69.371
7179.09;86.48;89.98;69.371
6936.93;86.3;89.98;69.371
6637.97;63.04;89.98;69.371
6520.74;71.45;89.98;73.103
6374.43;62.57;89.98;73.103
6507.93;74.76;89.98;73.103
6651.46;84.92;89.98;73.103
6772.78;95.19;89.98;73.103
6911.36;119.09;89.98;73.103
7214.75;140.99;89.98;73.103
7487.53;185.05;89.98;73.103
7458.98;189.28;89.98;73.103
7338.14;173.24;89.98;73.103
7666.79;150;89.98;73.103
7534.24;130.99;88.23;73.103
7534.08;123.17;87.65;73.103
7287.80;106.81;87.65;73.103
7305.35;99.89;87.65;73.103
7291.44;99.26;87.65;73.103
7331.01;97.42;87.65;73.103
7794.77;113.84;87.65;73.103
7842.09;130.9;87.65;73.103
7556.22;140.49;87.65;73.103
6729.25;115.87;87.65;73.103
6437.89;109.75;87.65;73.103
6235.40;115.66;87.65;73.103
6085.30;92.46;87.65;73.103
5866.61;73.73;87.65;72.302
5808.15;54.32;87.65;72.302
5791.27;16.63;87.65;72.302
5715.75;14.38;87.65;72.302
5755.61;10.96;87.65;72.302
6094.80;9.06;87.65;72.302
6741.95;0.1;87.65;72.302
6927.81;3.62;87.65;72.302
6789.26;9.42;87.65;72.302
6504.76;1.94;87.65;72.302
6809.92;0;87.65;72.302
6737.50;-0.08;87.65;72.302
6644.19;-0.35;87.65;72.302
6349.33;-0.52;87.65;72.302
6441.81;-0.08;87.65;72.302
6567.70;0.08;87.65;72.302
6556.06;15.69;87.65;72.302
7075.95;99.95;87.65;72.302
7093.51;121.97;87.65;72.302
6951.81;112.63;87.65;72.302
6433.23;102.52;87.65;72.302
6170.47;101.89;87.65;72.302
5957.08;101.99;87.65;72.302
5705.48;100.93;87.65;72.302
5528.01;104.38;87.65;72.302
5504.49;99.9;87.65;72.302
5497.67;98.71;87.65;72.302
5507.55;92.01;87.65;72.302
5509.63;88.53;87.65;72.302
5567.93;87.17;87.65;72.302
6010.04;80;87.65;72.302
6091.04;80.08;87.65;72.302
5997.67;88.28;87.65;72.302
5815.47;95.06;87.65;72.302
6174.77;98.22;87.65;72.302
6075.77;95.09;87.65;72.302
5914.62;88.15;87.65;72.302
5615.81;51.8;87.65;72.302
5766.22;43.11;87.65;72.302
5859.15;21.24;87.65;72.302
5961.95;21.56;87.65;72.302
6598.22;63.16;87.65;72.302
6820.84;76.93;87.65;72.302
6781.32;51.28;87.65;72.302
6136.09;20.02;87.65;72.302
5979.34;15.39;87.65;72.302
5705.79;40.06;87.65;72.302
5398.82;14.62;87.65;72.302
5288.75;10.73;87.65;72.542
5191.31;7.48;87.65;72.542
5180.64;5.71;87.65;72.542
5120.91;1.43;87.65;72.542
5176.97;7.6;87.65;72.542
5370.78;14.37;87.65;72.542
5900.27;19.75;87.65;72.542
6197.42;106.69;87.65;72.542
5799.31;110.06;87.65;72.542
5450.05;88.28;87.65;72.542
5736.85;65.51;87.65;72.542
5636.70;78.22;87.65;72.542
5430.69;92.02;87.65;72.542
5068.25;99.9;87.65;72.542
4962.70;104.92;87.65;72.542
5100.59;108.77;87.65;72.542
5219.01;103.46;87.65;72.542
5963.75;117.78;87.65;72.542
6326.12;135.59;87.65;72.542
6344.50;123.63;87.65;72.542
5879.27;110.71;87.65;72.542
5625.69;102;87.65;72.542
5437.49;102.83;87.65;72.542
5392.82;92.55;87.65;72.542
5299.18;89.99;87.65;73.225
5212.68;82.14;87.65;73.225
5203.66;80.34;87.65;73.225
5057.25;79.9;87.65;73.225
4952.98;88.16;87.65;73.225
5211.90;95.36;87.65;73.225
6019.11;117.86;87.65;73.225
6207.95;185.78;87.65;73.225
5906.05;211.59;87.65;73.225
5586.29;180.27;87.65;73.225
5844.68;144.08;87.65;73.225
5815.81;135.04;87.65;73.225
5825.79;121.25;87.65;73.225
5562.76;117.66;87.65;73.225
5432.01;118.87;87.65;73.225
5586.93;125.29;87.65;73.225
5972.33;136.7;87.65;73.225
6867.11;155.21;87.65;73.225
7140.57;162.62;87.65;73.225
7116.92;135.49;87.65;73.225
6338.04;108.62;87.65;73.225
5906.07;100.54;87.65;73.225
5665.11;99.99;87.65;73.225
5491.10;85.08;87.65;73.225
5348.91;81.79;87.65;79.432
5249.23;78.96;87.65;79.432
5195.41;82.28;87.65;79.432
5075.36;88.34;87.65;79.432
5167.12;97.32;87.65;79.432
5605.88;101.7;87.65;79.432
6194.35;118.36;87.65;79.432
6466.97;147.54;87.65;79.432
6009.60;155.03;87.65;79.432
5552.78;126.44;87.65;79.432
5906.36;109.43;87.65;79.432
5991.11;103.51;87.65;79.432
5824.34;89.9;87.65;79.432
5493.46;89.9;87.65;79.432
5637.39;100.9;87.65;79.432
5497.92;109.49;87.65;79.432
5470.92;162.8;87.65;79.432
6306.96;205.72;87.65;79.432
6579.71;230;87.65;79.432
6630.82;236.86;87.65;79.432
6095.07;187.04;87.65;79.432
6039.03;164.6;87.65;79.432
5948.93;146.62;87.65;79.432
5832.28;107.6;87.65;79.432
5824.00;115.07;87.65;87.042
5706.60;113.04;87.65;87.042
5646.79;110.33;87.65;87.042
5706.28;109.29;87.65;87.042
5669.39;112.36;87.65;87.042
5678.18;116.77;87.65;87.042
5804.16;168.5;87.65;87.042
5971.56;184.77;87.65;87.042
5995.28;160;87.65;87.042
5588.15;137.34;87.65;87.042
5774.74;117.47;87.65;87.042
5734.60;112.78;87.65;87.042
5335.58;107.58;87.65;87.042
4832.18;105.02;87.65;87.042
4852.60;105.1;87.65;87.042
4965.73;112.4;87.65;87.042
5047.52;113.73;87.65;87.042
5558.20;146.57;87.65;87.042
5583.14;155.38;87.65;87.042
5511.62;134.74;87.65;87.042
4939.78;110.07;87.65;87.042
4780.69;104.53;87.65;87.042
4418.53;109.95;87.65;87.042
4404.41;98.51;87.65;87.042
4497.33;94.78;87.65;125.967
4446.64;100.4;87.65;125.967
4429.72;98.67;87.65;125.967
4428.93;99.61;87.65;125.967
4453.06;100.25;87.65;125.967
4504.93;95.98;87.65;125.967
4873.20;116.99;87.65;125.967
5100.46;133.53;87.65;125.967
4899.70;125.02;87.65;125.967
4513.16;107.16;87.65;125.967
4817.01;98.38;87.65;125.967
4761.75;100.25;87.09;125.967
4621.39;89.93;86.9;125.967
4317.86;97.07;86.9;125.967
4444.24;93.67;86.9;125.967
4461.52;98.52;86.9;125.967
4483.55;119.54;86.9;125.967
5152.84;146.87;86.9;125.967
5510.29;190.05;86.9;125.967
5591.57;198.07;86.9;125.967
4881.22;160.68;86.9;125.967
4830.44;145.54;86.9;125.967
4886.45;135.13;86.9;125.967
4834.80;132.89;86.9;125.967
4813.19;150.09;86.9;97.273
4977.98;152.6;86.9;97.273
5033.97;174.05;86.9;97.273
4929.67;187.92;86.9;97.273
5119.91;190.69;86.9;97.273
5298.88;237.17;86.9;97.273
5710.86;249.98;86.9;97.273
5851.72;263.46;86.9;97.273
5687.26;275.57;86.9;97.273
5148.16;267.37;86.9;97.273
5161.64;245.75;86.9;97.273
4902.33;213.02;86.9;97.273
4896.05;196.64;86.9;97.273
4380.24;178.97;86.9;97.273
4137.02;177.04;86.9;97.273
4442.93;197.47;86.9;97.273
4720.66;225.08;86.9;97.273
5469.91;259.9;86.9;97.273
5698.82;299;86.9;97.273
5812.65;300.7;86.9;97.273
5397.79;277.91;86.9;97.273
5396.38;235.8;86.9;97.273
5305.30;242.15;86.9;97.273
5285.06;212.09;86.9;97.273
5295.89;195.65;86.9;97.273
5375.41;180.7;86.9;97.273
5474.67;174.44;86.9;97.273
5434.71;172.31;86.9;97.273
5564.82;174.5;86.9;97.273
5921.59;177.1;86.9;97.273
6370.36;186.05;86.9;97.273
6390.09;191.54;86.9;97.273
6216.99;189.37;86.9;97.273
5821.34;173.75;86.9;97.273
5835.47;154.07;86.9;97.273
5720.37;144.76;86.9;97.273
5528.91;116.53;86.9;97.273
5182.76;114;86.9;97.273
5239.56;111.68;86.9;97.273
5366.22;151.54;86.9;97.273
5562.92;176.15;86.9;97.273
6218.26;229.9;86.9;97.273
6498.85;275.76;86.9;97.273
6432.77;274.5;86.9;97.273
5860.74;220.7;86.9;97.273
5828.15;197.8;86.9;97.273
5836.81;197.78;86.9;97.273
5809.92;197.22;86.9;97.273
5673.91;177.39;86.9;98.02
5633.33;174.06;86.9;98.02
5585.58;185.57;86.9;98.02
5605.89;178.26;86.9;98.02
5533.33;197;86.9;98.02
5534.38;217;86.9;98.02
5915.11;284.97;86.9;98.02
5884.23;322.9;86.9;98.02
5473.09;308.9;86.9;98.02
5102.43;267.3;86.9;98.02
5252.33;163.82;86.9;98.02
5033.16;145.55;86.9;98.02
5026.46;137.09;86.9;98.02
4588.69;135.4;86.9;98.02
4384.09;141.17;86.9;98.02
4630.66;198.24;86.9;98.02
5084.59;253.79;86.9;98.02
6019.72;280.56;86.9;98.02
6302.49;300;86.9;98.02
6368.55;282.19;86.9;98.02
6001.73;207.32;86.9;98.02
5985.92;137.24;86.9;98.02
6095.11;163.3;86.9;98.02
5995.00;140.09;86.9;98.02
5863.81;143.17;86.9;104.734
5808.03;143.15;86.9;104.734
5726.83;149.74;86.9;104.734
5701.76;163.5;86.9;104.734
5808.56;173.15;86.9;104.734
5891.64;194.03;86.9;104.734
6374.34;268.04;86.9;104.734
6595.39;286.73;86.9;104.734
6336.21;284.91;86.9;104.734
5817.10;217.58;86.9;104.734
5703.21;179.33;86.9;104.734
5548.44;222.33;86.9;104.734
5149.23;220;86.9;104.734
4815.66;221.5;86.9;104.734
4828.88;235.02;86.9;104.734
5014.39;261.24;86.9;104.734
5138.43;283.2;86.9;104.734
5873.13;315.87;86.9;104.734
6223.91;362.75;86.9;104.734
6204.96;354.11;86.9;104.734
5621.49;315.87;86.9;104.734
5267.15;286;86.9;104.734
5317.26;266.94;86.9;104.734
5214.01;245.47;86.9;104.734
5012.37;251.04;86.9;117.791
4947.67;248.43;86.9;117.791
4876.87;242.06;86.9;117.791
5057.92;233.14;86.9;117.791
5259.32;233.62;86.9;117.791
5679.28;250;86.9;117.791
6100.07;291.55;86.9;117.791
6190.34;329.07;86.9;117.791
5831.19;337.09;86.9;117.791
5252.71;298.1;86.9;117.791
5541.62;267.85;86.9;117.791
5247.91;257.95;86.9;117.791
4825.11;245.82;86.9;117.791
4620.84;234.99;86.9;117.791
4601.55;236.29;86.9;117.791
4687.97;249.66;86.9;117.791
5250.55;272.58;86.9;117.791
6096.64;316.56;86.9;117.791
6400.30;384.83;86.9;117.791
6388.45;385;86.9;117.791
5848.64;321.09;86.9;117.791
5904.02;288.47;86.9;117.791
5980.11;265.78;86.9;117.791
5815.48;249.66;86.9;117.791
5494.30;331.16;86.9;166.246
5545.42;322.53;86.9;166.246
5575.21;316;86.9;166.246
5458.90;307.01;86.9;166.246
5490.87;307.3;86.9;166.246
5951.16;332.27;86.9;166.246
6297.85;371.41;86.9;166.246
6182.11;405;86.9;166.246
6238.06;400;86.9;166.246
5870.17;359.96;86.9;166.246
6007.49;294.76;86.9;166.246
5733.56;276.94;86.9;166.246
5431.64;266.04;86.9;166.246
4986.46;269.92;86.9;166.246
5006.98;293.02;86.9;166.246
5423.09;319.58;86.9;166.246
5874.81;336.53;86.9;166.246
6802.45;398.53;86.9;166.246
6862.62;410;86.9;166.246
6679.99;405.05;86.9;166.246
6060.09;390;86.9;166.246
5806.70;350;86.9;166.246
5845.94;333.88;86.9;166.246
5647.77;319.9;86.9;166.246
5636.19;351.07;86.9;164.459
5703.25;346.6;86.9;164.459
5737.65;329.4;86.9;164.459
5936.95;304.05;86.9;164.459
6188.93;315;86.9;164.459
6073.30;349.07;86.9;164.459
6354.63;398.6;86.9;164.459
6653.15;410;86.9;164.459
6928.54;410.05;86.9;164.459
6591.27;385.16;86.9;164.459
6413.43;362.95;86.9;164.459
6347.67;349.78;72.14;164.459
5988.48;310.69;67.22;164.459
5691.08;292.16;67.22;164.459
5800.36;307.43;67.22;164.459
6083.42;329.95;67.22;164.459
6345.34;355.77;67.22;164.459
7518.00;380.94;67.22;164.459
7717.20;410;67.22;164.459
7420.41;410;67.22;164.459
6850.20;400.08;67.22;164.459
6800.47;381.83;67.22;164.459
6759.49;359.07;67.22;164.459
6600.36;361.01;67.22;164.459
6352.42;363.87;67.22;188.305
6260.37;360;67.22;188.305
6263.11;350;67.22;188.305
6345.05;330;67.22;188.305
6395.49;338.85;67.22;188.305
6620.81;347.04;67.22;188.305
7388.82;369;67.22;188.305
7438.02;378.1;67.22;188.305
6766.90;370.53;67.22;188.305
6322.75;322.34;67.22;188.305
6536.35;293.81;67.22;188.305
6521.71;290.57;67.22;188.305
6476.39;279.3;67.22;188.305
6109.02;260.35;67.22;188.305
6190.49;260.56;67.22;188.305
6275.77;301.36;67.22;188.305
6650.02;339.99;67.22;188.305
7244.54;385.63;67.22;188.305
7396.18;405.78;67.22;188.305
7383.61;409.3;67.22;188.305
6940.54;400;67.22;188.305
6793.11;377.25;67.22;188.305
6553.18;369.63;67.22;188.305
6248.97;362.4;67.22;188.305
6153.81;390.61;67.22;188.305
6021.89;353;67.22;188.305
5745.32;345.16;67.22;188.305
5519.78;334.21;67.22;188.305
5563.99;339.44;67.22;188.305
5820.63;342.09;67.22;188.305
6255.20;350.06;67.22;188.305
6192.76;340.44;67.22;188.305
5774.31;336.52;67.22;188.305
5317.08;210.01;67.22;188.305
5543.58;259.02;67.22;188.305
5395.81;268.05;67.22;188.305
5173.96;279;67.22;188.305
4931.23;249.18;67.22;188.305
5020.45;246.29;67.22;188.305
5139.71;281.41;67.22;188.305
5265.05;308.1;67.22;188.305
5981.70;385.16;67.22;188.305
6134.39;435.08;67.22;188.305
6184.09;454.28;67.22;188.305
5806.37;436.35;67.22;188.305
5897.35;412.02;67.22;188.305
5969.88;412.02;67.22;188.305
5825.40;411.65;67.22;188.305
5681.03;377.56;67.22;189.474
5708.34;369.83;67.22;189.474
5827.17;368.94;67.22;189.474
5641.94;359.21;67.22;189.474
5606.44;361.71;67.22;189.474
5872.69;397.23;67.22;189.474
6416.16;465.77;67.22;189.474
6598.05;512.36;67.22;189.474
6390.26;515.01;67.22;189.474
6051.25;483;67.22;189.474
6314.62;390.61;67.22;189.474
6349.79;341.84;67.22;189.474
6264.37;340.22;67.22;189.474
5909.58;320.8;67.22;189.474
5904.93;312.82;67.22;189.474
6035.06;351.54;67.22;189.474
6146.16;400;67.22;189.474
6821.34;450.39;67.22;189.474
7091.36;507.54;67.22;189.474
7176.64;522.91;67.22;189.474
6664.87;475;67.22;189.474
6525.99;434.97;67.22;189.474
6248.73;415.42;67.22;189.474
5949.88;367.72;67.22;189.474
5815.82;456.05;67.22;246.942
5802.91;449.5;67.22;246.942
5890.17;449.5;67.22;246.942
6001.14;424.88;67.22;246.942
6088.46;437.51;67.22;246.942
6514.17;457.57;67.22;246.942
7123.39;622.3;67.22;246.942
7235.55;690;67.22;246.942
6839.13;650;67.22;246.942
6352.10;541.51;67.22;246.942
6568.91;353.31;67.22;246.942
6233.25;333.83;67.22;246.942
6135.85;316.52;67.22;246.942
5754.22;294.77;67.22;246.942
5818.76;310.6;67.22;246.942
6094.93;366.99;67.22;246.942
6309.87;514.31;67.22;246.942
7105.50;603.08;67.22;246.942
7199.39;674.93;67.22;246.942
6992.62;700;67.22;246.942
6477.95;619.92;67.22;246.942
6487.62;542.9;67.22;246.942
6435.23;492.05;67.22;246.942
6255.68;399.73;67.22;246.942
6130.80;430.07;67.22;212.93
6016.48;408.91;67.22;212.93
5884.36;418.38;67.22;212.93
5962.39;420.03;67.22;212.93
6248.90;420.03;67.22;212.93
6415.12;440;67.22;212.93
6978.49;523.76;67.22;212.93
7117.98;579.45;67.22;212.93
6916.28;554.76;67.22;212.93
6556.06;449.99;67.22;212.93
6758.60;389;67.22;212.93
6707.08;350.83;67.22;212.93
6541.86;305.11;67.22;212.93
6345.16;316.75;67.22;212.93
6379.73;341.86;67.22;212.93
6615.31;382.44;67.22;212.93
6602.20;425.09;67.22;212.93
7303.98;529.43;67.22;212.93
7528.22;574.93;67.22;212.93
7274.30;605;67.22;212.93
6596.17;528.03;67.22;212.93
6447.60;448.75;67.22;212.93
6243.51;449.06;67.22;212.93
6345.66;418.45;67.22;212.93
6442.03;350;67.22;163.493
6585.95;320;67.22;163.493
6551.26;321.59;67.22;163.493
6650.31;310.09;67.22;163.493
6792.27;310.07;67.22;163.493
7073.09;335.01;67.22;163.493
7528.12;414.66;67.22;163.493
7821.41;436.06;67.22;163.493
7890.60;421.17;67.22;163.493
