thermal_demand;electricity_price;co2_price;gas_price;waste_heat
4459.23;5.99;67.9;48.243;6.471
4347.78;6;67.9;48.243;7.1593
4472.31;79.98;67.9;48.243;6.8886
4804.54;100.14;67.9;48.243;11.1435
4934.68;120;67.9;48.243;11.5768
4651.77;110.04;67.9;48.243;10.8096
4370.84;5.8;67.9;48.243;11.1398
3979.44;5.7;67.9;48.243;15.2448
4106.13;5.69;67.9;48.243;11.2387
4051.97;4.99;67.9;48.243;16.811
3795.68;4.99;67.9;48.243;12.224
3354.01;5.79;67.9;48.243;14.0327
3217.89;71.54;67.9;48.243;15.9835
3406.23;110.06;67.9;48.243;18.6182
3671.73;114.45;67.9;48.243;12.8947
4321.43;150.08;67.9;48.243;13.9342
4422.11;126.93;67.9;48.243;13.1678
4333.92;120.05;67.9;48.243;12.959
3674.93;40.81;67.9;48.243;10.2879
3490.38;98.18;67.9;48.243;6.4941
3308.52;30.04;67.9;48.243;6.9802
3162.2;27;67.9;48.243;6.6445
3177;5.99;67.9;32.476;6.8157
3199.91;5.99;67.9;32.476;6.8261
3284.36;6;67.9;32.476;6.5653
3492.34;81.04;67.9;32.476;6.5653
3823.66;102.38;67.9;32.476;6.8607
4177.3;100.1;67.9;32.476;12.8036
4443.72;222.08;67.9;32.476;12.238
4289.08;181.86;67.9;32.476;14.1297
3985.9;116.5;67.9;32.476;13.7692
3535.08;102.38;67.9;32.476;15.3825
3765.48;99.19;67.9;32.476;16.4843
3850.08;127.95;67.9;32.476;14.7852
3944.3;147.14;67.9;32.476;16.906
3595.04;154.54;67.9;32.476;16.0537
3584.64;150.01;67.9;32.476;14.0215
3870.18;140.44;67.9;32.476;13.4157
4132.27;236.56;67.9;32.476;15.8765
4734.49;259.67;67.9;32.476;16.7636
4812.76;239.21;67.9;32.476;11.0458
4679.37;170.82;67.9;32.476;16.8498
4131.62;118.9;67.9;32.476;10.5801
3969.15;108.62;67.9;32.476;6.9022
3909.65;127.65;67.9;32.476;7.4561
3906.25;167.67;67.9;32.476;6.4435
3799.63;80.85;67.9;39.904;7.1186
3621.36;80.3;67.9;39.904;6.3377
3654.2;167.67;67.9;39.904;7.1283
3604.55;83.07;67.9;39.904;6.6724
3606.1;150.01;67.9;39.904;6.6839
3817.63;168.12;67.9;39.904;9.7987
4024.89;250.06;67.9;39.904;13.5773
3920.54;250.01;67.9;39.904;13.5136
3748.98;150.07;67.9;39.904;14.9053
3345.36;198;67.9;39.904;15.0765
3474.21;153.73;67.9;39.904;15.4027
3544.83;89.88;67.9;39.904;18.1949
3515.52;80.3;67.9;39.904;17.3565
3313.17;81.35;67.9;39.904;16.2773
3305.22;150.04;67.9;39.904;16.9992
3451.08;190;67.9;39.904;14.73
3696.28;203.79;67.9;39.904;16.6671
4481.19;227.73;67.9;39.904;9.3037
4770.29;184.36;67.9;39.904;13.9681
4762.12;131.52;67.9;39.904;13.1709
4217.03;112.67;67.9;39.904;11.6823
4039.43;112.81;67.9;39.904;7.4584
3810.94;107.58;67.9;39.904;6.682
3701.42;114.35;67.9;39.904;6.1417
3753.84;108.6;67.9;49.657;6.3032
3737.41;105.83;67.9;49.657;6.1169
3724.27;106.52;67.9;49.657;5.9062
3790.77;104.35;67.9;49.657;5.7142
3770.26;105.55;67.9;49.657;5.671
3828.77;114.02;67.9;49.657;7.9588
4095.97;129.85;67.9;49.657;10.0459
4142.7;123.97;67.9;49.657;12.9245
4268.95;116.02;67.9;49.657;11.6352
4128.55;100.08;67.9;49.657;14.1736
4418.26;80.42;67.9;49.657;13.3145
4265.55;68.56;67.9;49.657;13.3771
3909.37;63.16;67.9;49.657;11.4989
3531.43;92.41;67.9;49.657;13.6984
3411.05;146.05;67.9;49.657;12.5991
3389.74;178.04;67.9;49.657;12.985
3461.57;156.74;67.9;49.657;12.7082
3996.25;186.49;67.9;49.657;11.7864
4052.79;178.09;67.9;49.657;11.537
4028.8;160.04;67.9;49.657;12.6108
3580.83;124.68;67.9;49.657;9.6953
3517.63;177.4;67.9;49.657;5.9792
3333.06;250.01;67.9;49.657;5.7281
3257.24;140.24;67.9;49.657;6.1472
3245.51;84.02;67.9;37.635;6.0353
3236.62;82.23;67.9;37.635;6.0562
3199.52;177.85;67.9;37.635;5.813
3183.89;81.8;67.9;37.635;6.1698
2983.36;189.99;67.9;37.635;6.3174
3051.19;85.81;67.9;37.635;6.553
3438.32;190;67.9;37.635;10.831
3418.75;250.03;67.9;37.635;9.8472
3361.5;250.09;67.9;37.635;11.3422
3205.38;116.76;67.9;37.635;13.3084
3376.85;81.79;77.54;37.635;13.3835
3213.58;42.5;80.76;37.635;12.599
3104.82;102.62;80.76;37.635;13.0546
2872.29;250.01;80.76;37.635;12.0933
2919.54;300;80.76;37.635;11.5787
2999.51;178.02;80.76;37.635;14.2436
3028.61;160.07;80.76;37.635;12.6158
3569.13;208.5;80.76;37.635;12.5201
3754.57;178.11;80.76;37.635;12.7271
3701.85;121.74;80.76;37.635;10.4175
3225.97;110.41;80.76;37.635;10.7288
3215.58;106.47;80.76;37.635;9.5334
3230.08;114.26;80.76;37.635;5.5217
3224.44;50.05;80.76;37.635;6.2813
3171.23;95.81;80.76;31.835;6.8594
3187.62;94.94;80.76;31.835;7.0378
3185.06;89.25;80.76;31.835;6.597
3279.58;84.6;80.76;31.835;7.5459
3308.42;86.86;80.76;31.835;6.6666
3483.93;100.34;80.76;31.835;6.7888
3976.97;151.72;80.76;31.835;9.1439
4072.77;185.88;80.76;31.835;11.4383
3817.37;126.32;80.76;31.835;11.2522
3545.87;115.15;80.76;31.835;15.4275
3884.85;97.86;80.76;31.835;13.4878
3903.89;98.61;80.76;31.835;14.3437
3798.1;95.2;80.76;31.835;15.6118
3394.54;101.64;80.76;31.835;17.9789
3498.6;114.32;80.76;31.835;18.8123
3543.84;130.32;80.76;31.835;9.857
3583.55;220.07;80.76;31.835;11.3901
4235.49;185.03;80.76;31.835;18.472
4327.95;185;80.76;31.835;11.7775
4368.12;118.79;80.76;31.835;13.3818
3879.53;127.28;80.76;31.835;15.3313
3735.99;98.99;80.76;31.835;16.0158
3660.92;110.08;80.76;31.835;6.6038
3461.98;102.55;80.76;31.835;6.0007
3398;101.21;80.76;31.835;6.982
3348.93;99.9;80.76;31.835;7.0301
3340.16;96.46;80.76;31.835;6.5865
3366.2;98.17;80.76;31.835;7.3113
3408.02;97.62;80.76;31.835;6.5685
3581.9;113.59;80.76;31.835;7.2852
3991.02;127.82;80.76;31.835;9.4557
4019.68;157.73;80.76;31.835;11.8037
3852.13;151.7;80.76;31.835;15.7057
3546.71;139.92;80.76;31.835;12.5876
3750.5;250;80.76;31.835;13.7409
3589.8;170.69;80.76;31.835;15.2242
3513.07;208.41;80.76;31.835;13.8406
3309.98;300.02;80.76;31.835;15.3076
3355.87;300.08;80.76;31.835;15.4056
3486.63;289.99;80.76;31.835;15.2436
3661.2;212.72;80.76;31.835;20.0854
4220.16;285.8;80.76;31.835;14.2768
4331.86;255.59;80.76;31.835;14.2592
4310.3;198.93;80.76;31.835;12.2662
3807.28;137.22;80.76;31.835;14.322
3780.48;105.32;80.76;31.835;12.049
3610.01;5.7;80.76;31.835;7.1236
3461.16;0;80.76;31.835;6.9468
3317.37;0.01;80.76;35.011;6.7012
3229.14;0;80.76;35.011;6.5784
3224.24;-0.01;80.76;35.011;7.1216
3134.88;-0.01;80.76;35.011;7.6679
3168.7;-0.01;80.76;35.011;7.095
3252.72;-0.01;80.76;35.011;6.8176
3680.4;0.04;80.76;35.011;13.5964
3780.83;10.01;80.76;35.011;12.7105
3627.36;79.94;80.76;35.011;10.6431
3365.15;14.15;80.76;35.011;14.8403
3579.3;6;80.76;35.011;17.1324
3577.56;6;80.76;35.011;17.6117
3503.64;12.08;80.76;35.011;11.8886
3125.31;14.19;80.76;35.011;16.2216
3108;27.08;80.76;35.011;15.6084
3182.65;7.92;80.76;35.011;14.8353
3360.62;43.88;80.76;35.011;17.868
3912.48;48.35;80.76;35.011;13.3669
4177.65;15.96;80.76;35.011;14.5417
4184.6;17.9;80.76;35.011;14.6991
3787.22;17.37;80.76;35.011;13.522
3776.99;11.09;80.76;35.011;9.1284
3705.39;5.39;80.76;35.011;6.981
3616.45;4.13;80.76;35.011;6.9486
3491.33;0.99;80.76;39.241;6.6067
3290.51;1.18;80.76;39.241;6.6277
3086.2;2.02;80.76;39.241;6.5181
3018.95;2.96;80.76;39.241;7.1418
3056.48;3.6;80.76;39.241;6.6795
3200.13;79.97;80.76;39.241;6.9537
3579.97;99.93;80.76;39.241;12.3145
3613.26;93.91;80.76;39.241;10.1171
3500.28;133.54;80.76;39.241;13.8581
3051.57;71.79;80.76;39.241;14.4852
3212.57;54.06;80.76;39.241;14.693
3296.25;98.13;80.76;39.241;13.0205
3365.52;88.91;80.76;39.241;13.3514
3109.7;70.35;80.76;39.241;15.357
3093.19;46.13;80.76;39.241;14.7331
3215.82;69.05;80.76;39.241;15.5536
3322.11;67.22;80.76;39.241;17.7526
3951.34;120.66;80.76;39.241;14.0428
4019.8;37.57;80.76;39.241;14.4787
3878.17;28.44;80.76;39.241;13.3499
3212.28;8.89;80.76;39.241;15.2339
3228.09;6.29;80.76;39.241;9.4876
3127.97;5.04;80.76;39.241;6.6284
2921.79;3.94;80.76;39.241;7.0904
2793.25;1.71;80.76;29.463;6.9076
2809.78;1.51;80.76;29.463;6.7491
2965.74;1.16;80.76;29.463;7.2999
3038.29;1.03;80.76;29.463;7.0627
3070.58;1;80.76;29.463;6.8007
3117.54;2.87;80.76;29.463;7.2764
3466.44;5.99;80.76;29.463;11.832
3582.51;6.6;80.76;29.463;11.9187
3493.9;15.92;80.76;29.463;13.6643
3227.81;15.46;80.76;29.463;15.3974
3524.44;9.6;80.76;29.463;15.2013
3619.25;16.51;80.76;29.463;14.3731
3541.35;5.99;80.76;29.463;15.1839
3324.64;5.99;80.76;29.463;14.2349
3426.48;5.99;80.76;29.463;14.9291
3512.59;6;80.76;29.463;16.8838
3675.18;6.59;80.76;29.463;18.4782
4314.21;8.27;80.76;29.463;14.8518
4397.76;11.16;80.76;29.463;15.2145
4207.15;6.81;80.76;29.463;12.3123
3704.99;5.8;80.76;29.463;10.7816
3796.36;1.21;80.76;29.463;13.4589
3575.3;0.66;80.76;29.463;7.1838
3425.52;0;80.76;29.463;6.8499
3268.29;-0.08;80.76;44.915;5.5392
3078.6;-0.52;80.76;44.915;6.5227
3179.72;-0.01;80.76;44.915;5.6735
3194.85;-0.01;80.76;44.915;5.7968
3068.37;-0.56;80.76;44.915;5.4722
2989.08;-0.01;80.76;44.915;6.3099
3342.58;0.08;80.76;44.915;9.0883
3745.13;3.15;80.76;44.915;9.994
3731.21;6;80.76;44.915;13.1402
3594.21;6.6;80.76;44.915;10.0959
4023.71;6.59;80.76;44.915;14.274
4129.79;13.59;80.76;44.915;12.0599
4070.33;13.73;80.76;44.915;11.0725
3728.6;14.52;80.76;44.915;13.0143
3697.65;15.48;80.76;44.915;14.2457
3691.55;17.35;80.76;44.915;12.353
3724.78;33.73;80.76;44.915;11.0651
4275.54;45.72;80.76;44.915;12.2922
4251.31;28.92;80.76;44.915;12.9388
4309.31;15.14;80.76;44.915;13.5158
3837.44;6.6;80.76;44.915;12.1635
3768.89;5.79;80.76;44.915;10.5905
3631.75;2.54;80.76;44.915;6.2337
3519.97;2.39;80.76;44.915;6.3759
3498.92;4.11;80.76;76.072;5.8873
3496.64;3.46;80.76;76.072;5.4298
3548.55;4.11;80.76;76.072;5.2845
3561.53;3.17;80.76;76.072;5.8805
3475.84;3.27;80.76;76.072;6.3682
3539.98;5.8;80.76;76.072;5.414
3787.35;6.59;80.76;76.072;9.4586
3988.19;10.01;80.76;76.072;9.9846
4026.78;8.3;80.76;76.072;11.3593
3941.12;18.85;80.76;76.072;11.5936
4270.77;21.67;80.76;76.072;12.4617
4200.48;30;78.8;76.072;11.9847
4082.24;30.42;78.14;76.072;12.4737
3735.9;20.82;78.14;76.072;11.9515
3810.33;20.1;78.14;76.072;12.6459
4011.36;45.08;78.14;76.072;11.2897
4005.13;116.05;78.14;76.072;12.9936
4607.36;6.59;78.14;76.072;13.3713
4767.1;10.51;78.14;76.072;12.2375
4973.4;10.67;78.14;76.072;11.5473
4395.12;6.6;78.14;76.072;11.9129
4189.53;6.59;78.14;76.072;9.4574
3993.79;5.99;78.14;76.072;5.6972
3853.77;5.29;78.14;76.072;6.216
3869.88;6;78.14;57.647;6.8987
3922.46;6.6;78.14;57.647;7.0501
3857.6;6.6;78.14;57.647;6.8184
3777.08;16.02;78.14;57.647;6.9271
3685.69;16.94;78.14;57.647;7.1013
3859.94;40.41;78.14;57.647;7.1841
4315.97;125.22;78.14;57.647;12.4513
4361.28;146.62;78.14;57.647;9.5311
4244.33;138.19;78.14;57.647;15.4683
3992.5;120.83;78.14;57.647;17.9995
4219.24;100.58;78.14;57.647;15.1833
4150.72;98.89;78.14;57.647;13.9396
4135.2;96.96;78.14;57.647;15.5272
3893.64;105.28;78.14;57.647;17.5964
3979.72;106.7;78.14;57.647;14.4348
4102.42;139.73;78.14;57.647;17.3168
4128.52;191.97;78.14;57.647;15.2199
4777.08;297.64;78.14;57.647;15.4459
4984.74;247.29;78.14;57.647;14.6968
4972.52;159.61;78.14;57.647;13.922
4503;120.64;78.14;57.647;12.1763
4619.15;103.41;78.14;57.647;12.8214
4595.31;80.73;78.14;57.647;6.777
4367.78;47.36;78.14;57.647;6.177
4292.14;25.39;78.14;57.647;6.8438
4261.99;7.13;78.14;57.647;7.5234
4297.04;6.95;78.14;57.647;7.5471
4293.72;5.7;78.14;57.647;6.6661
4329.83;5.99;78.14;57.647;7.1154
4388.67;45.87;78.14;57.647;7.654
4790.83;107.22;78.14;57.647;12.2591
4881.02;147.72;78.14;57.647;12.6549
4588.55;141.06;78.14;57.647;13.799
4248.04;119.68;78.14;57.647;13.8241
4412.47;106.96;78.14;57.647;16.0656
4337.17;96.13;78.14;57.647;16.4578
4229.14;95.83;78.14;57.647;15.8326
3951;99.25;78.14;57.647;13.0697
3901.97;110.23;78.14;57.647;15.7105
4019.11;147.49;78.14;57.647;13.09
4236.91;210.01;78.14;57.647;12.9029
4975.59;293.9;78.14;57.647;18.7718
5271.38;210.05;78.14;57.647;14.0599
5179.3;131.27;78.14;57.647;13.5032
4609.44;92.52;78.14;57.647;14.7415
4554.67;87.49;78.14;57.647;9.6902
4477.07;55.08;78.14;57.647;6.289
4342.71;55;78.14;57.647;6.8147
4219.8;70.01;78.14;60.249;7.0134
4037.14;70;78.14;60.249;7.1247
3912.93;53.92;78.14;60.249;6.9013
3928.18;70;78.14;60.249;7.2177
3905.52;70.06;78.14;60.249;6.8451
3920.63;109.71;78.14;60.249;7.1857
4388.39;139.05;78.14;60.249;10.5615
4604.8;199.21;78.14;60.249;10.1978
4404.98;186.14;78.14;60.249;15.616
4127.86;137.86;78.14;60.249;14.8632
4483.52;122.54;78.14;60.249;11.8829
4491.69;107.27;78.14;60.249;16.5973
4468.86;110.41;78.14;60.249;17.6868
4247.02;122.37;78.14;60.249;14.0403
4265.18;135.63;78.14;60.249;17.5164
4316.02;165.04;78.14;60.249;16.9031
4403.56;213.78;78.14;60.249;14.1058
4995.51;385.85;78.14;60.249;12.9637
5247.6;234.78;78.14;60.249;16.9458
5242.3;173.45;78.14;60.249;13.3913
4679.41;113.75;78.14;60.249;13.6493
4688.53;91.66;78.14;60.249;13.3415
4617.62;80.11;78.14;60.249;6.4734
4619.2;55.03;78.14;60.249;7.1471
4694.52;64.03;78.14;58.408;7.0113
4691.05;64.03;78.14;58.408;7.8045
4530.12;64.02;78.14;58.408;6.9568
4477.51;64.04;78.14;58.408;6.8411
4429.54;64.07;78.14;58.408;6.9924
4629.25;116.43;78.14;58.408;6.7029
5290.98;153.77;78.14;58.408;11.5667
5531.39;213.93;78.14;58.408;12.3113
5414.04;188.31;78.14;58.408;13.3195
5039.48;142.4;78.14;58.408;12.1429
5207.26;133.5;78.14;58.408;13.5708
5321.67;128.84;78.14;58.408;14.5849
5343.3;128.21;78.14;58.408;15.8999
5004.42;132;78.14;58.408;14.9475
5080.38;138.39;78.14;58.408;12.3285
5262.19;167.05;78.14;58.408;13.4177
5656.87;210.09;78.14;58.408;15.2385
6288.37;294.25;78.14;58.408;13.8286
6296.64;202.66;78.14;58.408;16.1984
6222.82;150.52;78.14;58.408;13.2004
5879.25;152.03;78.14;58.408;15.0759
5753.58;126.94;78.14;58.408;15.486
5450.94;118.15;78.14;58.408;6.6076
5364.73;103.2;78.14;58.408;7.1138
5296.29;112.39;78.14;84.444;6.9184
5263.47;99.98;78.14;84.444;6.8581
5136.35;87.73;78.14;84.444;6.5657
5044.1;88.11;78.14;84.444;7.2998
4966.81;104.45;78.14;84.444;6.8108
4998.17;117.6;78.14;84.444;6.8986
5398.46;184.42;78.14;84.444;10.6354
5442.63;193.33;78.14;84.444;9.9284
5244.38;145.95;78.14;84.444;12.6834
5017.51;126.58;78.14;84.444;10.0522
5423.69;117.34;78.14;84.444;16.2281
5549.22;110.94;78.14;84.444;15.7685
5455.41;105.59;78.14;84.444;17.6561
4840.25;106.81;78.14;84.444;12.7599
4694.62;119.36;78.14;84.444;16.4231
4546.85;124.75;78.14;84.444;17.4436
4438.26;152.04;78.14;84.444;12.5373
4913.63;147.44;78.14;84.444;13.2354
4969.29;140.81;78.14;84.444;16.8227
4746.75;135.67;78.14;84.444;15.523
4111.14;114.1;78.14;84.444;12.9717
3901.95;106.07;78.14;84.444;9.6835
3643.07;113;78.14;84.444;8.0022
3421.77;104.06;78.14;84.444;7.2514
3299.61;105.1;78.14;93.987;5.9767
3170.95;99.96;78.14;93.987;5.4339
3118.2;98;78.14;93.987;5.81
2953.85;96.68;78.14;93.987;5.1588
2901.28;98.41;78.14;93.987;6.2807
3020.51;122.61;78.14;93.987;5.8695
3291.83;104.31;78.14;93.987;10.8346
3373.42;109.87;78.14;93.987;10.0798
3417.5;114.1;78.14;93.987;10.8137
3287.94;114.6;78.14;93.987;12.0375
3733.22;109.97;78.14;93.987;11.9647
3747.16;106.4;78.14;93.987;12.1198
3711.13;106.88;78.14;93.987;14.0961
3369.37;108;78.14;93.987;13.5375
3351.79;110.18;78.14;93.987;10.8146
3312.69;121.66;78.14;93.987;14.1959
3327.1;133.27;78.14;93.987;12.58
3944.05;142.54;78.14;93.987;11.0735
4272.99;143.34;78.14;93.987;13.3988
4446.81;135.97;78.14;93.987;11.4193
4133.24;129.9;78.14;93.987;10.9567
4189.19;117.96;78.14;93.987;9.6822
4031.37;111.49;78.14;93.987;6.2554
3867.93;110.1;78.14;93.987;5.9963
4020.83;104.99;78.14;85.324;5.731
4043.93;102.28;78.14;85.324;6.2007
4005.73;102.09;78.14;85.324;6.0772
4025.9;101.02;78.14;85.324;5.6492
4037.73;101.09;78.14;85.324;6.1015
4237.93;102.18;78.14;85.324;5.7258
4568.83;100.45;78.14;85.324;8.86
4807.4;102.45;78.14;85.324;8.4577
4710.17;105.56;78.14;85.324;12.4758
4350.09;118.72;78.14;85.324;11.6825
4571.94;112.69;78.14;85.324;13.1048
4593.95;110.13;74.53;85.324;11.8128
4551.19;110.92;73.33;85.324;11.9717
4153.35;108.65;73.33;85.324;11.4369
4189.6;112.59;73.33;85.324;10.5653
4253.03;125.92;73.33;85.324;11.9242
4178.03;134.43;73.33;85.324;11.8281
4680.43;148.49;73.33;85.324;13.843
4887.57;146.11;73.33;85.324;13.401
4952.49;138.63;73.33;85.324;11.6519
4326.5;125.31;73.33;85.324;12.198
4253.69;115.28;73.33;85.324;10.1861
4199.32;93.35;73.33;85.324;6.4838
4146.78;85.02;73.33;85.324;6.3173
4186.53;82.26;73.33;69.845;7.144
4109.72;79.95;73.33;69.845;6.4608
4011.17;76.1;73.33;69.845;7.3912
3955.94;74.93;73.33;69.845;6.7667
4070.17;98.04;73.33;69.845;7.0024
4434.73;104.01;73.33;69.845;6.6223
4950.5;115.25;73.33;69.845;12.3054
5164.19;130.09;73.33;69.845;11.424
4862.73;150.01;73.33;69.845;12.5993
4320.15;128.88;73.33;69.845;14.1093
4393.51;128.9;73.33;69.845;14.6109
4341.17;123.5;73.33;69.845;15.1555
4352.05;119.39;73.33;69.845;16.3231
4176.97;129.39;73.33;69.845;14.1892
4482.88;131.55;73.33;69.845;16.7063
4726.42;145.52;73.33;69.845;14.7722
4844.69;160.92;73.33;69.845;15.247
5585.64;169;73.33;69.845;17.2327
5724.91;150.09;73.33;69.845;12.8737
5715.44;145.31;73.33;69.845;14.6109
5045.18;125.78;73.33;69.845;12.0946
5018.61;115.57;73.33;69.845;10.8577
5000.03;110.04;73.33;69.845;7.0736
4822.33;102.34;73.33;69.845;6.9582
4782.19;110.08;73.33;69.845;6.2405
4839.74;104.84;73.33;69.845;7.0698
4774.72;102.98;73.33;69.845;6.7747
4676.76;105.67;73.33;69.845;7.0111
4641.99;100.88;73.33;69.845;7.7674
4704.47;111.64;73.33;69.845;6.625
5008.04;149.05;73.33;69.845;13.2365
4971.53;195.28;73.33;69.845;13.9378
4741.02;206;73.33;69.845;13.9664
4467.74;229.91;73.33;69.845;13.6143
4677.07;195.73;73.33;69.845;12.9703
4401.23;176.12;73.33;69.845;13.3957
4155.1;169.22;73.33;69.845;14.4357
3916.3;157.5;73.33;69.845;13.3578
4070.91;175.48;73.33;69.845;19.7783
4170.83;214.39;73.33;69.845;19.395
4261.21;267.04;73.33;69.845;16.1346
4848.2;300.08;73.33;69.845;17.7884
5001.5;230.36;73.33;69.845;15.5183
5027.34;174.18;73.33;69.845;13.581
4579;151.66;73.33;69.845;12.1441
4587.91;130.22;73.33;69.845;11.8873
4723.45;119.61;73.33;69.845;7.1747
4678.9;102.43;73.33;69.845;7.0804
4514.38;117.78;73.33;75.351;6.3175
4387.48;92.23;73.33;75.351;6.9521
4275.94;83.15;73.33;75.351;7.2969
4223.6;82.59;73.33;75.351;6.8253
4236.19;82.59;73.33;75.351;7.0702
4271.31;120.47;73.33;75.351;6.9242
4619.17;120.14;73.33;75.351;11.0903
4589.81;180.09;73.33;75.351;11.0652
4263.7;200.08;73.33;75.351;14.3074
4094.93;189.99;73.33;75.351;10.4396
4509.71;128.25;73.33;75.351;11.4193
4537.43;114.86;73.33;75.351;17.7264
4520.61;189.99;73.33;75.351;15.8977
4247.25;180.04;73.33;75.351;15.1036
4362.9;190;73.33;75.351;16.6908
4389.25;180.08;73.33;75.351;15.6663
4464.39;180.06;73.33;75.351;16.9976
5209.44;142.11;73.33;75.351;16.7494
5383.14;127.48;73.33;75.351;15.0168
5363.68;76.62;73.33;75.351;11.1163
4924.65;44.39;73.33;75.351;12.7809
4917.07;30.9;73.33;75.351;12.1736
4762.05;80;73.33;75.351;7.1355
4511.47;16.65;73.33;75.351;6.1805
4417.05;37.94;73.33;104.726;7.0588
4282.25;33;73.33;104.726;6.9225
4196.5;29.68;73.33;104.726;6.8849
4156.65;30.03;73.33;104.726;6.4877
4166.35;33.03;73.33;104.726;6.9705
4311.32;40.09;73.33;104.726;7.0711
4676.83;45;73.33;104.726;12.6433
4673.82;128.01;73.33;104.726;9.5739
4430.75;128.04;73.33;104.726;10.6498
4107.67;128;73.33;104.726;14.8877
4316.15;130.08;73.33;104.726;12.6365
4334.89;120;73.33;104.726;11.3684
4356.33;115.87;73.33;104.726;16.0936
4121.08;150.34;73.33;104.726;12.288
4409.89;149.67;73.33;104.726;14.8141
4664.02;130.1;73.33;104.726;18.2584
4583.01;128.01;73.33;104.726;16.5919
5165.51;107.81;73.33;104.726;13.8247
5259.91;128;73.33;104.726;13.2663
5207.1;128.03;73.33;104.726;13.0904
4743.54;51.79;73.33;104.726;15.1855
4465.08;47.62;73.33;104.726;11.1366
4349.1;41.02;73.33;104.726;6.6748
4256.27;30.05;73.33;104.726;6.7212
4136.53;34.05;73.33;118.513;6.9309
4051.97;23.59;73.33;118.513;7.1178
3924.96;34.13;73.33;118.513;7.2438
3809.66;25.06;73.33;118.513;6.3089
3795.78;82.79;73.33;118.513;7.4187
4036.28;102.25;73.33;118.513;6.4253
4538.49;132.84;73.33;118.513;12.5101
4553.95;134.33;73.33;118.513;9.7184
4465.06;130.09;73.33;118.513;13.0463
4070.23;100;73.33;118.513;11.9479
4370.35;130.08;73.33;118.513;14.1508
4480.83;133.4;73.33;118.513;12.3664
4567.25;125.99;73.33;118.513;13.6213
4370.55;123.21;73.33;118.513;19.1331
4401.02;125.84;73.33;118.513;15.2116
4298.59;134.35;73.33;118.513;20.1049
4339.32;110.64;73.33;118.513;15.8112
4935.2;100.07;73.33;118.513;13.0922
4936.5;86.85;73.33;118.513;13.8386
4857.68;45.06;73.33;118.513;16.5055
4392.34;6.59;73.33;118.513;13.6147
4397.86;15;73.33;118.513;14.2987
4265.73;5.69;73.33;118.513;7.1815
4169.57;1.52;73.33;118.513;7.0955
4092.52;1.58;73.33;108.676;5.8697
3982.56;0;73.33;108.676;6.0037
3967.5;0;73.33;108.676;6.2994
3936.93;-0.01;73.33;108.676;5.9073
3903.52;0;73.33;108.676;6.5534
4011.05;0.03;73.33;108.676;6.0367
4391.94;0;73.33;108.676;9.5352
4601.8;5.29;73.33;108.676;11.0487
4731.83;5.78;73.33;108.676;12.121
4584.72;5.7;73.33;108.676;12.1511
4819.53;0;73.33;108.676;13.255
4996.38;0;73.33;108.676;11.6737
5016.73;0.01;73.33;108.676;12.2052
4592.42;0.34;73.33;108.676;12.3952
4430.41;1.52;73.33;108.676;12.179
4524.99;3.28;73.33;108.676;13.8445
4588.33;13.85;73.33;108.676;13.8611
5173.1;19.63;73.33;108.676;10.4913
5214.35;12.03;73.33;108.676;14.3006
5122.23;3.5;73.33;108.676;10.9702
4619.85;0.62;73.33;108.676;9.3005
4379.46;0.01;73.33;108.676;9.3855
4344.94;0.04;73.33;108.676;6.5368
4203.31;0.01;73.33;108.676;5.4223
4079.67;-0.01;73.33;102.749;5.8199
4023.34;-0.01;73.33;102.749;5.9541
4003.78;-0.01;73.33;102.749;6.0441
4079.19;0;73.33;102.749;5.9164
4236.12;0;73.33;102.749;6.4658
4478.94;0.85;73.33;102.749;6.1013
4837.14;2.32;73.33;102.749;9.2031
5020.03;5.31;73.33;102.749;8.7323
5086.82;7.29;73.33;102.749;11.0933
4930.19;9.06;73.33;102.749;12.2481
5263.78;9.89;73.33;102.749;11.4478
5208.21;9.97;72.5;102.749;12.7699
5151.45;10.63;72.22;102.749;14.2835
4917.85;19.99;72.22;102.749;13.0362
4960.71;31.62;72.22;102.749;15.062
4953.58;51.54;72.22;102.749;11.5873
4999.5;54.14;72.22;102.749;12.5613
5598.38;56.62;72.22;102.749;13.2607
5596.35;55.95;72.22;102.749;13.8383
5522.46;52.84;72.22;102.749;10.479
4964.18;45.88;72.22;102.749;11.6492
4907.1;45.06;72.22;102.749;10.895
4856.03;32.8;72.22;102.749;6.0984
4725.26;20.21;72.22;102.749;6.3734
4571.09;11.57;72.22;108.688;6.861
4482.52;12.55;72.22;108.688;7.32
4319.17;13.24;72.22;108.688;7.3791
4271.33;12.48;72.22;108.688;7.2828
4244.8;15.88;72.22;108.688;7.1707
4395.02;34.23;72.22;108.688;6.8334
4960.81;100.59;72.22;108.688;10.9682
5004.85;108.45;72.22;108.688;12.8844
4952.44;121.06;72.22;108.688;15.3267
4672.77;104.63;72.22;108.688;16.4397
4872.84;87.96;72.22;108.688;14.4665
4610.54;83.5;72.22;108.688;17.0084
4229.22;85.06;72.22;108.688;16.8443
3708.39;107.62;72.22;108.688;14.7459
3712.97;130.35;72.22;108.688;15.2804
3577.61;146.28;72.22;108.688;14.1382
3629.34;160.46;72.22;108.688;17.4736
4253.62;174.81;72.22;108.688;16.5553
4317.17;165.17;72.22;108.688;12.9962
4302.56;154.76;72.22;108.688;12.3071
